objid,ra,dec,g-i,u-g,u-z,g-z,g-r,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,link
588017702933954747,188.06074147,12.05149043,0.8988590000000016,1.563768999999997,2.641765999999997,1.0779969999999999,0.5761980000000015,0.4251517288400865,0.056932,1.0,NGC4486,17.2,0.999686,Possible compact galaxies,25.445583740119424,-12.343953234537745,20.973656,19.409887,18.511028,18.833689,18.33189,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702933954747
588017702933889178,187.89809427,11.86512039,1.0009750000000004,1.682654999999997,2.875038,1.192383000000003,0.6856200000000001,0.4274530185942091,0.066471,0.887202,NGC4486A,18.3,0.89902,Possible compact galaxies,25.946399777867768,-12.045692448652147,21.634838,19.952183,18.951208,19.266563,18.7598,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702933889178
588017703470628975,187.5909438,12.40066932,1.1116469999999978,1.6861460000000008,3.072721999999999,1.386575999999998,0.6785559999999968,0.4516381341888913,0.074945,1.0,NGC4486A,18.3,0.788375,Possible compact galaxies,21.142901105366786,-12.003987448652149,21.67297,19.986824,18.875177,19.308268,18.600248,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017703470628975
588017703470694632,187.8531292,12.42382597,0.8897690000000011,1.381060999999999,2.3819979999999994,1.0009370000000004,0.6231410000000004,0.4338581165402707,0.034154,1.0,NGC4486A,18.3,0.999955,Possible compact galaxies,15.816275492445648,-12.043136448652149,21.273321,19.89226,19.002491,19.269119,18.891323,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017703470694632
587742773488320689,188.09834191,16.66016299,1.1187900000000006,1.7132930000000002,3.103915999999998,1.390622999999998,0.7589299999999994,0.3672686253159014,0.043091,0.839789,NGC4489,15.4,0.86894,Possible compact galaxies,86.00934675824048,-12.393566604182316,21.01626,19.302967,18.184177,18.544037,17.912344,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742773488320689
587732772668309574,187.59621598,10.87079351,1.359849999999998,1.9091200000000015,3.5056329999999996,1.596512999999998,0.5923289999999994,0.3588407887651035,0.071018,1.0,NGC4503,16.5,0.817295,Possible compact galaxies,74.05732358287386,-14.248605721069534,19.340263,17.431143,16.071293,16.838814,15.83463,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732772668309574
587734893830340742,188.05480398,10.72221049,1.365278,2.0737759999999987,3.7938100000000006,1.7200340000000018,0.9032769999999992,0.421606573308331,0.067815,0.666706,NGC4503,16.5,0.746632,Possible compact galaxies,102.62487202821102,-12.066799721069533,21.997673,19.923897,18.558619,19.02062,18.203863,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734893830340742
587728676858036545,187.75007671,63.88868023,1.1424920000000007,1.9610120000000002,3.5229950000000017,1.5619830000000015,0.7657720000000019,0.5070698471268884,0.069626,0.810225,NGC4521,39.7,0.733159,Possible compact galaxies,75.48560940991447,-12.278248533815574,23.442488,21.481476,20.338984,20.715704,19.919493,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587728676858036545
588017726012784836,188.92581698,7.95450013,1.3092860000000002,2.0329949999999997,3.664347999999997,1.6313529999999972,0.7011189999999985,0.4185020967069457,0.087489,0.912861,NGC4526,16.4,0.982576,Possible compact galaxies,58.86262790281953,-12.880553240238491,20.92778,18.894785,17.585499,18.193666,17.263432,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726012784836
587725039022309532,189.43166596,-3.61049202,1.2583720000000014,1.6790190000000003,3.264839000000002,1.5858200000000018,0.8357799999999997,0.4405800865231627,0.077101,0.644037,NGC4546,13.7,0.954354,Possible compact galaxies,81.99232482452628,-12.644599835782032,20.553802,18.874783,17.616411,18.039003,17.288963,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587725039022309532
588017570847391905,188.87623854,12.64007674,0.9395269999999982,1.2871440000000014,2.395541999999999,1.1083979999999976,0.63307,0.4619626908135812,0.059338,0.517415,NGC4550,15.5,0.999766,Known galaxies,20.43157844647735,-12.23483149085146,20.637041,19.349897,18.41037,18.716827,18.241499,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017570847391905
588017703471153243,188.9051994,12.38203978,1.1603329999999996,1.7884759999999993,3.253556999999999,1.4650809999999996,0.765447,0.3577558605822931,0.044517,0.757839,NGC4550,15.5,0.8827,Known galaxies,316.5399831413925,-16.72143949085146,16.784142,14.995666,13.835333,14.230219,13.530585,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017703471153243
588017725475979474,189.01688498,7.51910121,1.1330419999999997,1.8020609999999984,3.154101999999998,1.3520409999999998,0.7852020000000017,0.3862242936215272,0.07599,0.527326,NGC4570,17.1,0.9694,Possible compact galaxies,86.16549180983316,-12.227640551960771,21.524603,19.722542,18.5895,18.93734,18.370501,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017725475979474
587734892220383725,189.60806513,9.49253846,1.0125139999999995,1.7237989999999996,3.011968999999997,1.2881699999999974,0.6858539999999991,0.3819222941747531,0.058807,0.769746,NGC4578,16.3,0.877959,Possible compact galaxies,95.62315119417931,-12.21334502201979,21.257246,19.533447,18.520933,18.847593,18.245277,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734892220383725
587732772401053872,190.36338692,10.46347836,1.3485869999999984,1.9028470000000013,3.5397640000000017,1.6369170000000004,0.8375489999999992,0.4148283808754069,0.087139,0.718685,NGC4596,16.5,0.821465,Possible compact galaxies,135.4181376286567,-12.311660721069533,21.516155,19.613308,18.264721,18.775759,17.976391,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732772401053872
588017569774305500,190.48055844,11.66771037,1.2030620000000027,2.0944779999999987,3.6478670000000015,1.5533890000000028,0.8177420000000026,0.4451867289558815,0.07419,0.837338,NGC4621,14.9,0.956307,Known galaxies,28.35141907866468,-13.64790834206137,20.130243,18.035765,16.832703,17.218023,16.482376,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017569774305500
588017569774370888,190.54600615,11.64478272,1.2063400000000009,1.9655849999999973,3.5132059999999985,1.5476210000000012,0.8173510000000022,0.435442908123298,0.055962,0.985816,NGC4621,14.9,0.914664,Known galaxies,19.349411411451506,-14.78214934206137,18.866718,16.901133,15.694793,16.083782,15.353512,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017569774370888
588017702398328987,190.96839254,11.42615353,1.0653879999999987,1.7007079999999988,3.059026999999997,1.358318999999998,0.709149,0.4403618271797739,0.045346,0.986856,NGC4621,14.9,0.884871,Possible compact galaxies,19.447512622213363,-12.69041734206137,20.585371,18.884663,17.819275,18.175514,17.526344,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702398328987
588017569774436458,190.71299562,11.62112369,1.1288829999999983,1.8663910000000001,3.3011899999999983,1.4347989999999982,0.7663909999999987,0.4442640561937197,0.050313,1.0,NGC4621,14.9,0.862423,Possible compact galaxies,15.11788150744644,-12.537283342061368,20.96143,19.095039,17.966156,18.328648,17.66024,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017569774436458
588017702398263415,190.8998501,11.53463379,1.254482999999997,2.2173630000000024,3.8188890000000004,1.601525999999998,0.829114999999998,0.4605482861772805,0.075014,0.748462,NGC4621,14.9,0.946663,Known galaxies,22.54789804328663,-14.151148342061369,19.761261,17.543898,16.289415,16.714783,15.942372,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702398263415
587726033864294462,191.67976088,3.36065892,1.140628999999997,2.304400000000001,3.7090059999999987,1.4046059999999976,0.7701819999999984,0.3664813920584053,0.075694,0.908289,NGC4624,16.5,0.807818,Possible compact galaxies,56.50276427440255,-12.266569721069532,21.895432,19.591032,18.450403,18.82085,18.186426,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726033864294462
588017702398001232,190.21865489,11.45411848,1.1399000000000008,1.5263850000000012,2.9654120000000006,1.4390269999999994,0.7212369999999986,0.4328308500568808,0.069828,0.874179,NGC4638,17.5,0.966487,Possible compact galaxies,41.55440643699564,-12.08568524343147,21.377127,19.850742,18.710842,19.129505,18.411715,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702398001232
588017569237762118,191.11050019,11.24143072,1.2403049999999993,1.7950739999999996,3.3375109999999992,1.5424369999999996,0.8521409999999996,0.4246244623328391,0.065681,0.6303,NGC4638,17.5,0.917169,Known galaxies,59.45888645835162,-12.869718243431471,20.992687,19.197613,17.957308,18.345472,17.655176,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017569237762118
587732772670013608,191.52249223,10.94169809,1.2179369999999992,2.0198430000000016,3.5304230000000025,1.510580000000001,0.806045000000001,0.3759397269199374,0.067388,0.98857,NGC4660,15.0,0.922603,Possible compact galaxies,59.2643449174068,-13.060727295278408,20.645617,18.625774,17.407837,17.819729,17.115194,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732772670013608
587724649799024821,191.76459136,-2.2542067,1.2419849999999997,2.00619,3.580911999999998,1.5747219999999977,0.844850000000001,0.4116415384698651,0.061303,0.973363,NGC4684,13.1,0.99401,Possible compact galaxies,46.26709948053895,-12.173306478278825,21.26409,19.2579,18.015915,18.41305,17.683178,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587724649799024821
587724650336026865,192.02609724,-1.67883906,1.3671609999999994,2.2147140000000007,3.9115730000000006,1.696859,0.9241899999999994,0.4796953731334334,0.08868,0.61912,NGC4690,40.2,0.901164,Possible compact galaxies,90.13122020888478,-13.81468426542235,22.34535,20.130636,18.763475,19.206446,18.433777,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587724650336026865
588017992832254122,192.96389108,11.05022358,1.018301000000001,1.5082939999999994,2.8339640000000017,1.3256700000000023,0.633936000000002,0.4282335939610109,0.055055,1.0,NGC4762,22.6,0.802479,Possible compact galaxies,53.97402010822543,-12.063927195737008,21.848845,20.340551,19.32225,19.706615,19.014881,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017992832254122
588017992832319658,193.03384839,10.97454735,1.400105,2.163136999999999,3.910840999999998,1.7477039999999988,0.8670059999999999,0.4020610094287299,0.084356,0.948482,NGC4762,22.6,0.698455,Possible compact galaxies,169.01808972096887,-12.618629195737007,22.182056,20.018919,18.618814,19.151913,18.271215,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017992832319658
588017726551884327,194.05357811,8.31433507,1.0603960000000008,2.100425999999999,3.728501999999999,1.628076,0.7563870000000001,0.3978877177887718,0.070323,0.862329,NGC4803,39.4,0.440384,Possible compact galaxies,165.47696465320038,-12.428643109127863,23.405651,21.305225,20.244829,20.548838,19.677149,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726551884327
588298663579025732,202.54886662,46.49837857,1.3478580000000022,1.9328210000000006,3.554653000000002,1.6218320000000013,0.6609100000000012,0.3945719079379369,0.079297,0.549409,NGC5198,39.6,0.935519,Possible compact galaxies,286.9363873675234,-12.185041929627562,23.397165,21.464344,20.116486,20.803434,19.842512,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588298663579025732
588011218598822129,206.83053341,60.89028467,0.962060000000001,2.3588069999999988,3.4050519999999977,1.046244999999999,0.633693000000001,0.3994151513943542,0.061953,1.0,NGC5308,31.5,0.631534,Possible compact galaxies,40.2720544097519,-12.362018768948005,23.122034,20.763227,19.801167,20.129534,19.716982,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588011218598822129
588011123044646950,207.30268961,60.17072429,1.2435310000000008,2.3028200000000005,3.809704,1.5068839999999994,0.850123,0.4222960080757228,0.084448,1.0,NGC5322,30.3,0.961255,Possible compact galaxies,77.36544100927853,-13.113884142511523,22.446272,20.143452,18.899921,19.293329,18.636568,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588011123044646950
587729776369991992,213.33734786,-3.1980175,0.9495320000000014,1.7916099999999986,2.9225649999999987,1.1309550000000002,0.5417290000000001,0.4114276528555384,0.066597,1.0,NGC5507,28.5,0.401904,Possible compact galaxies,101.9809480964042,-12.307793300042547,22.29977,20.50816,19.558628,19.966431,19.377205,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729776369991992
588017979440169517,214.67232499,36.6742907,0.9310700000000018,1.7846449999999976,3.0384329999999977,1.2537880000000001,0.6516990000000007,0.4312440109579883,0.073877,0.997512,NGC5557,38.8,0.67319,Possible compact galaxies,64.73887625161638,-12.427530627971034,22.952972,21.168327,20.237257,20.516628,19.914539,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017979440169517
588017979440234886,214.72679914,36.55927539,1.2758409999999998,1.968357000000001,3.672364999999999,1.7040079999999982,0.8548200000000001,0.3973417037888151,0.061018,0.568717,NGC5557,38.8,0.706613,Possible compact galaxies,111.19155645433648,-12.652980627971036,23.114355,21.145998,19.870157,20.291178,19.44199,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017979440234886
587733427622641862,218.20916124,54.55422287,1.1248359999999984,2.0997769999999996,3.200434999999999,1.1006579999999992,0.8245389999999979,0.2967557556093057,0.085064,0.736654,NGC5687,27.2,0.999824,Possible compact galaxies,46.22534318172868,-12.103527520170996,22.993633,20.893856,19.76902,20.069317,19.793198,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733427622641862
587733427622838518,218.91700497,54.34674409,1.3474000000000004,1.9695190000000018,3.6347009999999997,1.665181999999998,0.8856059999999992,0.4846421520587441,0.071152,0.825799,NGC5687,27.2,0.618371,Possible compact galaxies,84.54296780969285,-12.646896520170998,22.381073,20.411554,19.064154,19.525948,18.746372,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733427622838518
587726015088689445,225.22209128,1.73004809,0.907553,1.2829630000000023,2.4663600000000017,1.1833969999999994,0.5861449999999984,0.4801100913424342,0.047121,1.0,NGC5813,31.3,0.83537,Possible compact galaxies,25.7659796486722,-12.32889468773224,22.017935,20.734972,19.827419,20.148827,19.551575,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726015088689445
587726032268951636,226.62166103,1.59487641,1.1983119999999996,2.0575129999999984,3.5634689999999978,1.5059559999999994,0.7986989999999992,0.4465085264363581,0.075769,0.648476,NGC5839,22.0,0.78965,Possible compact galaxies,105.52653702137036,-17.741121404111034,16.827204,14.769691,13.571379,13.970992,13.263735,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726032268951636
587726032268951674,226.64279795,1.55880052,1.2834589999999988,2.0347170000000023,3.671686000000001,1.6369689999999988,0.8459669999999999,0.3585368461145793,0.05843,0.9552,NGC5839,22.0,0.777532,Known galaxies,151.44594738948464,-16.701144404111034,17.891653,15.856936,14.573477,15.010969,14.219967,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726032268951674
587722983913226309,238.57772278,0.53711944,1.0017509999999987,2.0916099999999993,3.2117579999999997,1.1201480000000004,0.569272999999999,0.2725576329034529,0.078291,1.0,NGC6010,30.6,0.903164,Possible compact galaxies,9.626476935776104,-12.188571132407898,22.900919,20.809309,19.807558,20.240036,19.689161,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587722983913226309
588018055130842054,255.22034918,23.06691239,0.8451780000000007,1.8768239999999992,2.912749999999999,1.035926,0.5576450000000008,0.3789167206597086,0.044042,1.0,NGC6278,42.9,0.602311,Possible compact galaxies,63.571468340031416,-12.473397460923618,23.123358,21.246534,20.401356,20.688889,20.210608,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588018055130842054
587736753548952576,255.04021301,22.9287491,0.943125000000002,1.734928,3.226383000000002,1.491455000000002,0.6352960000000003,0.4861607099137474,0.067446,0.911932,NGC6278,42.9,0.93867,Possible compact galaxies,181.2339543162228,-12.268878460923617,23.263632,21.528704,20.585579,20.893408,20.037249,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587736753548952576
588018055130907816,255.35287241,22.91145388,1.243742000000001,1.964255999999999,3.7974770000000007,1.8332210000000018,0.7747250000000001,0.4575069632398883,0.091596,1.0,NGC6278,42.9,0.249532,Possible compact galaxies,64.20935854725552,-12.135774460923615,23.765493,21.801237,20.557495,21.026512,19.968016,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588018055130907816
588018253229654152,255.40347437,23.00224988,0.77243,1.894446000000002,3.0513709999999996,1.1569249999999975,0.5102839999999986,0.4009518462688402,0.047665,1.0,NGC6278,42.9,0.580679,Possible compact galaxies,108.66887089379811,-12.497527460923616,23.069489,21.175043,20.402613,20.664759,20.018118,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588018253229654152
588015507655819762,353.36672477,-1.16900676,1.2089779999999983,1.9394209999999994,3.770274999999998,1.8308539999999986,0.8735019999999984,0.4591936678054789,0.083771,0.751367,NGC7693,35.4,0.741577,Possible compact galaxies,168.96065405841574,-12.755670310128938,22.802269,20.862848,19.65387,19.989346,19.031994,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588015507655819762
587738409251439129,149.90167682,11.51274403,1.244413999999999,1.9400290000000027,3.6882459999999995,1.7482169999999968,0.855642999999997,0.4507218805706989,0.081727,0.618928,PGC028887,41.0,0.834856,Possible compact galaxies,139.14305997707748,-12.499140283598678,23.360451,21.420422,20.176008,20.564779,19.672205,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738409251439129
587738409251504186,149.96542312,11.5063205,0.9641150000000032,1.7893359999999987,3.3726720000000014,1.5833360000000027,0.6946500000000029,0.4919588605188634,0.070141,1.0,PGC028887,41.0,0.07456,Possible compact galaxies,51.68372246319685,-12.19807228359868,23.349833,21.560497,20.596382,20.865847,19.977161,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738409251504186
587738409251504304,149.92558207,11.50412856,1.19895,2.2459290000000003,3.759557000000001,1.5136280000000006,0.8389230000000012,0.4054254596859222,0.074621,0.9772,PGC028887,41.0,0.837726,Possible compact galaxies,98.13121462976156,-14.07384328359868,22.074928,19.828999,18.630049,18.990076,18.315371,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738409251504304
587735347486393041,149.82789562,11.65763131,1.058793999999999,1.4788929999999993,3.0795189999999977,1.6006259999999983,0.6931419999999981,0.3604547723320667,0.074531,0.908281,PGC028887,41.0,0.929313,Possible compact galaxies,130.5909201676289,-12.066240283598678,23.169714,21.690821,20.632027,20.997679,20.090195,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347486393041
587739405704233043,173.55064277,33.23780657,0.8050339999999991,1.6823720000000009,2.7069209999999977,1.0245489999999968,0.5622340000000001,0.4265814053500328,0.066828,1.0,PGC035754,39.0,0.883641,Possible compact galaxies,44.55096905378816,-13.579903035132496,21.620026,19.937654,19.13262,19.37542,18.913105,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739405704233043
587746044096348465,190.2005768,-4.93682238,1.192387,2.356676,3.820333999999999,1.4636579999999988,0.7875709999999998,0.4333502759457058,0.078515,0.884787,PGC042549,40.7,0.797362,Possible compact galaxies,183.8418648963016,-13.673851046126106,22.518368,20.161692,18.969305,19.374121,18.698034,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587746044096348465
588017571923558686,194.53219551,13.27407913,1.1213690000000014,1.4753989999999995,3.030571000000002,1.5551720000000024,0.6823670000000028,0.4946791400997262,0.055761,1.0,PGC044433,40.1,0.575966,Possible compact galaxies,113.05502486965476,-12.325720863100909,22.847767,21.372368,20.250999,20.690001,19.817196,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017571923558686
587735696987259450,212.00998508,54.91320502,0.736853,1.764788000000003,3.0138690000000032,1.2490810000000003,0.5545580000000001,0.4059899693464744,0.08645,0.815438,PGC050395,37.2,0.676919,Possible compact galaxies,124.13512342541785,-12.08373869940949,23.088322,21.323534,20.586681,20.768976,20.074453,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735696987259450
587726015627264206,228.99607558,2.01683104,1.3350139999999975,2.0950680000000013,3.7626610000000014,1.667593,0.9018549999999976,0.4110034044689034,0.073595,0.984578,PGC054452,29.5,0.920456,Possible compact galaxies,44.22511952736684,-13.68713607989082,21.658897,19.563829,18.228815,18.661974,17.896236,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726015627264206
587732153629016986,115.30203112,23.34399196,1.0670910000000013,1.633972,2.9141080000000024,1.2801360000000024,0.5991940000000007,0.5276017195328798,0.070415,0.724128,UGC03960,33.2,0.614112,Possible compact galaxies,135.3189320404761,-12.257927418520184,22.580929,20.946957,19.879866,20.347763,19.666821,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732153629016986
588009368007410027,130.86966215,49.5121254,1.1226480000000016,2.3682349999999985,3.961113000000001,1.5928780000000025,0.7558910000000019,0.4444063997407388,0.087106,0.840285,UGC04551,28.0,0.666634,Possible compact galaxies,85.84317236954357,-12.021499156711098,23.338417,20.970182,19.847534,20.214291,19.377304,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588009368007410027
587734892209635681,164.68486027,8.9167337,0.8495540000000013,1.7549990000000015,2.9588370000000026,1.203838000000001,0.3928009999999986,0.5013418749596601,0.052431,0.92096,UGC06062,38.7,0.611044,Possible compact galaxies,352.89004421596843,-12.307536825094555,22.778818,21.023819,20.174265,20.631018,19.819981,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734892209635681
587734892209635693,164.68916901,8.96805654,1.3278220000000012,2.033442000000001,3.8301070000000017,1.7966650000000008,0.9229470000000006,0.5367436616099894,0.077769,0.622003,UGC06062,38.7,0.682107,Possible compact galaxies,286.35275180591776,-12.259992825094557,23.634951,21.601509,20.273687,20.678562,19.804844,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734892209635693
587742061602472552,166.85606734,21.58146584,1.166163000000001,1.4842549999999974,2.9347209999999997,1.4504660000000023,0.6484740000000002,0.3599125622276919,0.086304,0.995438,UGC06176,40.1,0.891914,Possible compact galaxies,82.70067604467708,-12.104880863100906,23.04357,21.559315,20.393152,20.910841,20.108849,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742061602472552
587735428547150062,209.26838108,46.11644686,1.3124850000000023,2.364684999999998,3.9396749999999976,1.5749899999999997,0.8276789999999998,0.3722094552375574,0.09189,0.962682,UGC08876,33.9,0.108206,Possible compact galaxies,63.60841937933992,-12.703433491015414,23.139929,20.775244,19.462759,19.947565,19.200254,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735428547150062
588017116662464648,209.21608018,45.77392613,1.1674979999999984,2.3737449999999995,3.7943630000000006,1.420618000000001,0.799275999999999,0.4125799629000373,0.080369,0.726045,UGC08876,33.9,0.804465,Possible compact galaxies,238.9204995465713,-14.458279491015414,21.36574,18.991995,17.824497,18.192719,17.571377,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017116662464648
587735348024248211,152.01643184,12.24714524,0.956194,1.765159999999998,3.2101159999999993,1.4449560000000012,0.6589540000000014,0.4127456405080257,0.082496,1.0,IC0591,41.2,0.441491,Possible compact galaxies,77.9915444262875,-12.18903908016567,23.309561,21.544401,20.588207,20.885447,20.099445,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735348024248211
587738409789227395,151.8462652,12.0744875,1.1605910000000002,2.3612150000000014,3.742986000000002,1.3817710000000005,0.815135999999999,0.5232810463087236,0.083208,0.636342,IC0591,41.2,0.525307,Possible compact galaxies,101.61235812539324,-12.53847708016567,23.71236,21.351145,20.190554,20.536009,19.969374,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738409789227395
588017721717096829,179.62173164,42.8265321,1.0464519999999986,1.8717630000000014,3.115551,1.2437879999999986,0.650818000000001,0.4375437513373892,0.067386,0.789978,IC0750,36.8,0.604343,Possible compact galaxies,128.58733715617652,-12.244072093367592,23.107748,21.235985,20.189533,20.585167,19.992197,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017721717096829
587729158442058026,223.33925032,3.39886438,0.8196110000000019,1.2365679999999983,2.314996999999998,1.0784289999999999,0.5365990000000025,0.4655309307767646,0.039718,0.914386,IC1066,25.3,0.821618,Possible compact galaxies,53.00573081585269,-12.21651360587909,21.572256,20.335688,19.516077,19.799089,19.257259,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729158442058026
587732701776904535,125.35042111,3.33485296,0.8656250000000014,1.3732809999999986,2.374981000000002,1.0017000000000031,0.622124000000003,0.4127152549570425,0.023702,1.0,IC2327,37.8,0.999706,Possible compact galaxies,2.452013066126834,-13.435119999186124,21.447744,20.074463,19.208838,19.452339,19.072763,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732701776904535
588297863643922927,139.99327664,37.11713074,1.1624809999999997,2.3750329999999984,3.9297509999999996,1.5547180000000012,0.7311399999999999,0.4193671924477938,0.067503,0.929126,IC2461,34.7,0.807261,Possible compact galaxies,87.75280806910801,-12.567425373954372,23.240395,20.865362,19.702881,20.134222,19.310644,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588297863643922927
588297863643988285,140.26297534,37.12431126,1.3919299999999986,1.9387050000000023,3.511305,1.5725999999999978,0.8132689999999982,0.5239057750223312,0.093249,0.686152,IC2461,34.7,0.875091,Possible compact galaxies,185.01398419293167,-12.354357373954372,23.099264,21.160559,19.768629,20.34729,19.587959,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588297863643988285
587735346964070803,183.80946319,13.85855905,1.1364020000000004,1.865036,3.363564,1.4985280000000003,0.7629550000000016,0.5143643382972912,0.052101,0.826648,IC3061,35.5,0.572423,Possible compact galaxies,150.3772094491696,-12.574059765275472,22.805073,20.940037,19.803635,20.177082,19.441509,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735346964070803
587738569778266238,187.34868728,15.2936508,1.1805969999999988,1.686674,3.1339450000000006,1.4472710000000006,0.8127439999999986,0.3853328023249898,0.075068,0.792954,IC3392,16.5,0.984348,Possible compact galaxies,63.0077304012543,-12.311536721069531,21.275301,19.588627,18.40803,18.775883,18.141356,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738569778266238
587744045327319174,20.30106682,6.86144315,1.2709259999999993,1.978705999999999,3.291224999999997,1.3125189999999982,0.5129829999999984,0.324610846378029,0.075543,0.879691,NGC0473,31.1,0.624845,Possible compact galaxies,139.0681043136684,-11.991110945134192,22.96438,20.985674,19.714748,20.472691,19.673155,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587744045327319174
587724198282461308,26.13997495,13.70561394,1.1407370000000014,1.6946280000000016,3.0870130000000024,1.3923850000000009,0.7582890000000013,0.4189250392025592,0.04426,0.716752,NGC0628,7.2,0.876944,Possible compact galaxies,40.64922645627351,-11.535222482156342,20.204357,18.509729,17.368992,17.75144,17.117344,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587724198282461308
588015507675283592,37.75245165,-1.08943101,1.1547449999999984,1.6655870000000021,3.138325000000002,1.4727379999999997,0.7561129999999991,0.3775554599913901,0.05435,0.661768,NGC0925,9.1,0.936256,Possible compact galaxies,77.36112831606351,-12.42706396160547,19.789843,18.124256,16.969511,17.368143,16.651518,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588015507675283592
758881524268204334,39.85572101,30.50308332,0.9587229999999991,1.2108419999999995,2.402148999999998,1.1913069999999983,0.49307699999999954,0.4380859189432473,0.075,0.734332,NGC0972,23.7,0.992279,Possible compact galaxies,49.32884436421704,-12.92626473005052,20.651396,19.440554,18.481831,18.947477,18.249247,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=758881524268204334
