,objid,ra,dec,g-i,u-g,u-z,g-z,g-r,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,link
5391,587735667452805204,210.97670968,55.81417066,1.3119339999999973,2.208748,3.8814889999999984,1.6727409999999985,0.9098909999999982,0.3818285118709432,0.094021,0.822544,NGC5475,28.6,0.886658,Possible compact galaxies,156.24607494620366,-13.91559416564521,21.484875,19.276127,17.964193,18.366236,17.603386,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735667452805204
5407,587735667453001918,211.71000355,55.64921185,0.9807769999999998,1.2012389999999975,2.290419,1.0891800000000025,0.6060690000000015,0.460733830581898,0.111057,0.600293,NGC5475,28.6,0.867415,Possible compact galaxies,60.07302732147128,-12.417223165645211,21.671915,20.470676,19.489899,19.864607,19.381496,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735667453001918
5435,587735666916131442,211.62756257,55.30349778,1.2510079999999988,2.252199000000001,3.8897060000000003,1.6375069999999994,0.9552159999999965,0.412968656874923,0.097768,0.563847,NGC5485,25.2,0.64002,Possible compact galaxies,220.6389413371456,-12.365494703907714,22.848923,20.596724,19.345716,19.641508,18.959217,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735666916131442
5444,587735696987324519,212.25211108,54.83917815,0.8732300000000031,1.2117170000000002,2.3036400000000015,1.0919230000000013,0.522393000000001,0.4591954862813491,0.072791,0.503857,NGC5485,25.2,0.563005,Possible compact galaxies,101.97857764341758,-12.772471703907716,20.968641,19.756924,18.883694,19.234531,18.665001,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735696987324519
5445,587735696987259490,212.09176572,54.97772808,0.9747500000000002,1.5299569999999996,2.547439999999998,1.0174829999999986,0.5834159999999997,0.4459874296402863,0.090407,0.625389,NGC5485,25.2,0.709458,Possible compact galaxies,386.9869917165595,-12.560799703907715,21.559576,20.029619,19.054869,19.446203,19.012136,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735696987259490
5454,588017712049750178,212.59130429,48.73013564,0.8743029999999976,1.192458000000002,2.267823,1.075364999999998,0.53125,0.4191445270900852,0.076557,0.730853,NGC5500,31.7,0.942451,Possible compact galaxies,64.01171067788724,-12.787771311088758,21.441233,20.248775,19.374472,19.717525,19.17341,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017712049750178
5464,587729776369991992,213.33734786,-3.1980175,0.9495320000000014,1.7916099999999986,2.9225649999999987,1.1309550000000002,0.5417290000000001,0.4114276528555384,0.066597,1.0,NGC5507,28.5,0.401904,Possible compact galaxies,101.9809480964042,-12.307793300042547,22.29977,20.50816,19.558628,19.966431,19.377205,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729776369991992
5466,587729772074631497,213.30216798,-3.25447771,1.2300129999999996,2.053711,3.5926529999999985,1.5389419999999987,0.8791450000000012,0.4640095746819303,0.093927,0.69535,NGC5507,28.5,0.908439,Possible compact galaxies,107.4496687384448,-13.002721300042548,22.204359,20.150648,18.920635,19.271503,18.611706,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729772074631497
5469,587729776369926737,213.18515614,-3.24754631,1.3523829999999997,2.2227099999999993,3.5915420000000005,1.3688320000000012,0.7355979999999995,0.3727446057889312,0.092528,1.0,NGC5507,28.5,0.776351,Possible compact galaxies,308.65211888708336,-12.285207300042549,22.947325,20.724615,19.372232,19.989017,19.355783,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729776369926737
5479,587729776369991936,213.24306635,-3.09427095,1.1006409999999995,2.1955869999999997,3.612136999999997,1.4165499999999973,0.7192189999999989,0.4089808211143521,0.068224,0.579376,NGC5507,28.5,0.858514,Possible compact galaxies,175.6027632607048,-13.291985300042548,21.897045,19.701458,18.600817,18.982239,18.284908,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729776369991936
5481,588017979440169517,214.67232499,36.6742907,0.9310700000000018,1.7846449999999976,3.0384329999999977,1.2537880000000001,0.6516990000000007,0.4312440109579883,0.073877,0.997512,NGC5557,38.8,0.67319,Possible compact galaxies,64.73887625161638,-12.427530627971034,22.952972,21.168327,20.237257,20.516628,19.914539,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017979440169517
5485,588017979440234886,214.72679914,36.55927539,1.2758409999999998,1.968357000000001,3.672364999999999,1.7040079999999982,0.8548200000000001,0.3973417037888151,0.061018,0.568717,NGC5557,38.8,0.706613,Possible compact galaxies,111.19155645433648,-12.652980627971036,23.114355,21.145998,19.870157,20.291178,19.44199,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017979440234886
5499,587726016158040207,215.12197589,2.90198021,0.8985140000000023,1.5786039999999986,2.7542289999999987,1.1756250000000001,0.6192489999999999,0.3361931195851578,0.061311,1.0,NGC5574,23.2,0.860616,Possible compact galaxies,112.22066440297468,-12.651602924454494,21.37369,19.795086,18.896572,19.175837,18.619461,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726016158040207
5509,587729157901582471,215.1348313,3.45085657,1.292857999999999,2.1146010000000004,3.707302000000002,1.5927010000000017,0.8721579999999989,0.4288192725707521,0.070948,0.84369,NGC5574,23.2,0.882693,Possible compact galaxies,136.39546719923305,-14.592368924454494,20.22183,18.107229,16.814371,17.235071,16.514528,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729157901582471
5520,588017949898965170,215.28412959,39.50676271,1.1989420000000024,2.240679,3.6024020000000014,1.3617230000000013,0.8416010000000007,0.4178864124863915,0.096668,0.681557,NGC5582,27.7,0.915879,Possible compact galaxies,150.32319432699387,-12.23855084532224,23.056128,20.815449,19.616507,19.973848,19.453726,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017949898965170
5535,588017949899030622,215.36372611,39.46005765,1.167116,2.1584759999999967,3.475921999999997,1.3174460000000003,0.8442360000000022,0.4576901340662055,0.096055,1.0,NGC5582,27.7,0.973379,Possible compact galaxies,12.09674566106512,-13.39591784532224,21.819193,19.660717,18.493601,18.816481,18.343271,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017949899030622
5555,587733424945103254,216.43184164,56.5593427,1.1756959999999985,2.153129,3.4788229999999984,1.3256939999999986,0.795221999999999,0.424840179388405,0.075687,0.52611,NGC5631,27.0,0.440247,Possible compact galaxies,226.05429091758293,-12.568529820794932,22.53664,20.383511,19.207815,19.588289,19.057817,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733424945103254
5564,587733424945168574,216.53967568,56.38646236,1.0955929999999974,2.089996000000003,3.3755830000000024,1.2855869999999996,0.6908719999999988,0.3972773612470283,0.069953,0.578499,NGC5631,27.0,0.493655,Possible compact galaxies,125.0215401314058,-12.524032820794933,22.413654,20.323658,19.228065,19.632786,19.038071,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733424945168574
5574,587733425482039481,216.87859432,56.8444917,1.324584999999999,2.2095009999999995,3.733592999999999,1.5240919999999996,0.8716450000000009,0.3952622650462687,0.089242,0.586627,NGC5631,27.0,0.459778,Possible compact galaxies,274.62525344231096,-13.459102820794932,21.778862,19.569361,18.244776,18.697716,18.045269,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733425482039481
5591,587726100411449788,217.52285968,3.44864771,0.7704699999999995,1.3303890000000003,2.5948010000000004,1.264412,0.36151200000000117,0.3358435563271277,0.068556,0.67254,NGC5638,25.6,0.567616,Possible compact galaxies,293.4469738346072,-12.029761826559245,21.703339,20.37295,19.60248,20.011438,19.108538,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726100411449788
5611,587733427622641862,218.20916124,54.55422287,1.1248359999999984,2.0997769999999996,3.200434999999999,1.1006579999999992,0.8245389999999979,0.2967557556093057,0.085064,0.736654,NGC5687,27.2,0.999824,Possible compact galaxies,46.22534318172868,-12.103527520170996,22.993633,20.893856,19.76902,20.069317,19.793198,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733427622641862
5612,587733427622707304,218.36675667,54.45027798,0.9066259999999993,1.0766559999999998,2.262948999999999,1.1862929999999992,0.5497210000000017,0.4754546373295617,0.076032,0.548162,NGC5687,27.2,0.258986,Possible compact galaxies,64.3910955452148,-12.454344520171,21.344877,20.268221,19.361595,19.7185,19.081928,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733427622707304
5654,587726032268362094,225.34999317,1.65695407,0.9263460000000006,1.550819999999998,2.6916189999999993,1.1407990000000012,0.6179730000000028,0.3493521764019274,0.044912,0.682155,NGC5813,31.3,0.922206,Possible compact galaxies,338.95306656469273,-16.268031687732243,18.378483,16.827663,15.901317,16.20969,15.686864,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726032268362094
5703,587726032805691519,226.37090286,1.98622799,1.0864650000000005,2.1075630000000007,3.559558000000001,1.4519950000000001,0.9948719999999991,0.459246318143742,0.111887,0.939475,NGC5838,21.8,0.850074,Possible compact galaxies,46.76953387861728,-18.196508468023023,16.598209,14.490646,13.404181,13.495774,13.038651,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726032805691519
5752,587726032268951636,226.62166103,1.59487641,1.1983119999999996,2.0575129999999984,3.5634689999999978,1.5059559999999994,0.7986989999999992,0.4465085264363581,0.075769,0.648476,NGC5839,22.0,0.78965,Possible compact galaxies,105.52653702137036,-17.741121404111034,16.827204,14.769691,13.571379,13.970992,13.263735,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726032268951636
5753,587726032268951674,226.64279795,1.55880052,1.2834589999999988,2.0347170000000023,3.671686000000001,1.6369689999999988,0.8459669999999999,0.3585368461145793,0.05843,0.9552,NGC5839,22.0,0.777532,Known galaxies,151.44594738948464,-16.701144404111034,17.891653,15.856936,14.573477,15.010969,14.219967,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726032268951674
5755,587726032268821095,226.32318564,1.6336417,1.064112999999999,2.1025589999999994,3.2139249999999997,1.1113660000000003,0.5647750000000009,0.5063862193908438,0.08673,0.645673,NGC5845,25.2,0.66969,Possible compact galaxies,350.0717991859984,-12.126833703907716,22.547503,20.444944,19.380831,19.880169,19.333578,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726032268821095
5759,587726016163152089,226.79462309,2.55408138,0.8303650000000005,1.180332,2.249566999999999,1.069234999999999,0.4866659999999996,0.4365861878900949,0.064989,0.563049,NGC5854,26.2,0.397604,Possible compact galaxies,94.46588015478716,-12.76018845659873,20.998316,19.817984,18.987619,19.331318,18.748749,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726016163152089
5760,587726033342759022,226.83513583,2.39086777,0.8263409999999993,1.526527999999999,2.537487999999998,1.010959999999999,0.5247329999999994,0.3770715877043957,0.050944,0.885764,NGC5854,26.2,0.826204,Possible compact galaxies,190.1404721367434,-16.277107456598728,17.86566,16.339132,15.512791,15.814399,15.328172,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726033342759022
5764,587726016163151932,226.83878318,2.63046197,0.8969779999999972,1.5216100000000026,2.582264000000002,1.0606539999999995,0.6772919999999978,0.4676956754662063,0.108343,0.549545,NGC5854,26.2,0.262385,Possible compact galaxies,56.57316943918671,-15.436389456598729,18.854019,17.332409,16.435431,16.655117,16.271755,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726016163151932
5779,587726100415709322,227.2657952,2.87307633,1.1923519999999996,1.5108049999999977,3.123498999999999,1.6126940000000012,0.6700920000000004,0.4555876269384035,0.063051,0.835193,NGC5864,29.0,0.066429,Possible compact galaxies,54.65384088656032,-14.314259989494785,20.178627,18.667822,17.47547,17.99773,17.055128,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726100415709322
5783,587726100415774865,227.41178469,2.92675073,1.0715749999999993,1.8145660000000028,3.1325230000000026,1.3179569999999998,0.757165999999998,0.3482985751342632,0.099333,0.579789,NGC5864,29.0,0.987491,Possible compact galaxies,62.56400848387418,-15.741007989494785,19.142714,17.328148,16.256573,16.570982,16.010191,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726100415774865
5789,587726100415709310,227.25479571,2.99319546,1.1711140000000029,1.752196999999999,3.2006419999999984,1.4484449999999995,0.7924579999999999,0.3799061069957085,0.045312,0.72136,NGC5864,29.0,0.956202,Possible compact galaxies,363.3891735844062,-15.599234989494782,19.25741,17.505213,16.334099,16.712755,16.056768,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726100415709310
5820,587726100415840764,227.58301249,3.041435,1.0879020000000033,1.755151999999999,3.2065930000000016,1.4514410000000026,0.8190420000000032,0.4428428972613915,0.077479,0.622558,NGC5864,29.0,0.837272,Possible compact galaxies,213.81295192268328,-13.046196989494783,21.839987,20.084835,18.996933,19.265793,18.633394,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726100415840764
5830,587729157907022072,227.45175645,2.82081398,1.2535099999999986,2.2562810000000013,3.7972420000000007,1.5409609999999994,0.8815479999999987,0.4358521251355521,0.076687,0.522325,NGC5864,29.0,0.592546,Possible compact galaxies,210.42227679551607,-13.186325989494785,22.263493,20.007212,18.753702,19.125664,18.466251,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729157907022072
5837,587729158443892862,227.5689331,3.23461735,0.8632470000000012,1.277232999999999,2.3591789999999975,1.0819459999999985,0.4879400000000018,0.3687170597989944,0.071308,0.730503,NGC5864,29.0,0.484457,Possible compact galaxies,140.06541635754547,-12.038662989494783,22.0385,20.761267,19.89802,20.273327,19.679321,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729158443892862
5844,588011219140739222,226.60148832,55.73164866,1.2051060000000007,1.7958539999999985,3.2808200000000003,1.4849660000000018,0.8159740000000006,0.4002048499201059,0.056595,0.717083,NGC5866,14.9,0.829991,Possible compact galaxies,194.60935040212016,-15.198531342061369,18.279228,16.483374,15.278268,15.6674,14.998408,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588011219140739222
5885,588848900470341951,227.55304367,0.25323674,1.0294699999999999,1.329820999999999,2.483307,1.153486000000001,0.5513289999999991,0.3822609666214434,0.086216,0.7627,NGC5869,24.9,0.893749,Possible compact galaxies,142.28921641727308,-12.880830735478682,20.981316,19.651495,18.622025,19.100166,18.498009,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588848900470341951
5913,588848900470276537,227.37418355,0.36427744,0.8439830000000015,1.195329000000001,2.3499370000000006,1.1546079999999996,0.5305050000000016,0.3670202973811158,0.048457,0.720435,NGC5869,24.9,0.570248,Possible compact galaxies,217.5417759645784,-12.744569735478684,20.962261,19.766932,18.922949,19.236427,18.612324,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588848900470276537
5918,587722983913226309,238.57772278,0.53711944,1.0017509999999987,2.0916099999999993,3.2117579999999997,1.1201480000000004,0.569272999999999,0.2725576329034529,0.078291,1.0,NGC6010,30.6,0.903164,Possible compact galaxies,9.626476935776104,-12.188571132407898,22.900919,20.809309,19.807558,20.240036,19.689161,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587722983913226309
5948,588017991778762861,239.48775585,6.13699983,0.8069719999999982,1.5564080000000011,2.667110000000001,1.1107019999999999,0.6480940000000004,0.3450078145648925,0.064382,0.929225,NGC6017,29.0,0.970365,Possible compact galaxies,23.441044890410456,-12.900269989494785,21.616222,20.059814,19.252842,19.41172,18.949112,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017991778762861
5964,588018055130842054,255.22034918,23.06691239,0.8451780000000007,1.8768239999999992,2.912749999999999,1.035926,0.5576450000000008,0.3789167206597086,0.044042,1.0,NGC6278,42.9,0.602311,Possible compact galaxies,63.571468340031416,-12.473397460923618,23.123358,21.246534,20.401356,20.688889,20.210608,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588018055130842054
5970,587736753548952576,255.04021301,22.9287491,0.943125000000002,1.734928,3.226383000000002,1.491455000000002,0.6352960000000003,0.4861607099137474,0.067446,0.911932,NGC6278,42.9,0.93867,Possible compact galaxies,181.2339543162228,-12.268878460923617,23.263632,21.528704,20.585579,20.893408,20.037249,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587736753548952576
5975,588018253229654152,255.40347437,23.00224988,0.77243,1.894446000000002,3.0513709999999996,1.1569249999999975,0.5102839999999986,0.4009518462688402,0.047665,1.0,NGC6278,42.9,0.580679,Possible compact galaxies,108.66887089379811,-12.497527460923616,23.069489,21.175043,20.402613,20.664759,20.018118,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588018253229654152
5991,588015507655819643,353.28255815,-1.22107312,1.1009370000000018,1.6254729999999995,2.9204369999999997,1.2949640000000002,0.7451930000000004,0.480800409990715,0.069504,0.525546,NGC7693,35.4,0.848089,Possible compact galaxies,146.33377017088927,-13.11179731012894,22.003885,20.378412,19.277475,19.633219,19.083448,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588015507655819643
5996,588015507655754271,353.21597734,-1.19134998,0.9994200000000006,1.9782130000000002,3.2988360000000014,1.3206230000000012,0.82986,0.5003464168308793,0.070352,0.545093,NGC7693,35.4,0.639391,Possible compact galaxies,140.62314246708445,-12.256292310128938,23.296797,21.318584,20.319164,20.488724,19.997961,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588015507655754271
6027,588015507655819669,353.30566381,-1.13834142,1.2817860000000003,2.3842490000000005,3.862171,1.4779219999999995,0.7968919999999997,0.485705564537266,0.08643,0.517702,NGC7693,35.4,0.581896,Possible compact galaxies,313.4933548537278,-12.13552131012894,23.790636,21.406387,20.124601,20.609495,19.928465,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588015507655819669
6052,587738409251439129,149.90167682,11.51274403,1.244413999999999,1.9400290000000027,3.6882459999999995,1.7482169999999968,0.855642999999997,0.4507218805706989,0.081727,0.618928,PGC028887,41.0,0.834856,Possible compact galaxies,139.14305997707748,-12.499140283598678,23.360451,21.420422,20.176008,20.564779,19.672205,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738409251439129
6055,587738409251504304,149.92558207,11.50412856,1.19895,2.2459290000000003,3.759557000000001,1.5136280000000006,0.8389230000000012,0.4054254596859222,0.074621,0.9772,PGC028887,41.0,0.837726,Possible compact galaxies,98.13121462976156,-14.07384328359868,22.074928,19.828999,18.630049,18.990076,18.315371,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738409251504304
6061,587735347486458539,149.96490079,11.63429348,1.119012999999999,1.8342500000000008,3.2978559999999995,1.4636059999999986,0.7193620000000003,0.4228083102883272,0.058355,0.64786,PGC028887,41.0,0.721684,Possible compact galaxies,243.03260630525364,-13.39274028359868,22.224791,20.390541,19.271528,19.671179,18.926935,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347486458539
6069,587735347486392445,149.73425519,11.5899794,0.7335829999999994,1.3642770000000013,2.386305,1.0220279999999988,0.572182999999999,0.405729317260755,0.052767,0.826564,PGC028887,41.0,0.602972,Possible compact galaxies,147.03655486710514,-13.26296228359868,21.737417,20.37314,19.639557,19.800957,19.351112,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347486392445
6073,587735347486392539,149.83496286,11.62992286,1.046523999999998,2.0399530000000006,3.3373220000000003,1.2973689999999998,0.7152379999999994,0.4020233389612661,0.050456,0.569522,PGC028887,41.0,0.727003,Possible compact galaxies,428.3750721802249,-14.82531728359868,20.993793,18.95384,17.907316,18.238602,17.656471,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347486392539
6081,587735347486457860,149.8689625,11.72047914,1.046629000000003,1.1430480000000003,2.4472260000000006,1.3041780000000003,0.6578160000000004,0.4001819759718807,0.121131,0.70426,PGC028887,41.0,0.794365,Possible compact galaxies,178.76454348420407,-16.13241828359868,18.732365,17.589317,16.542688,16.931501,16.285139,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347486457860
6091,587735347486458370,149.90624766,11.52572293,1.1436279999999996,2.0827080000000002,3.574999000000002,1.4922910000000016,0.769635000000001,0.4086890639865227,0.072741,0.796765,PGC028887,41.0,0.525516,Possible compact galaxies,197.0250633996467,-12.92124228359868,22.99502,20.912312,19.768684,20.142677,19.420021,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347486458370
6109,587738409251504699,150.03058663,11.48199477,1.155737000000002,2.060894000000001,3.613849000000002,1.5529550000000008,0.8330109999999991,0.4096094766164192,0.074809,0.649289,PGC028887,41.0,0.858145,Possible compact galaxies,299.8862912837501,-13.434570283598678,22.523254,20.46236,19.306623,19.629349,18.909405,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738409251504699
6114,587738409788309728,149.84318296,11.74671352,0.918569999999999,1.8111130000000024,2.8258040000000015,1.0146909999999991,0.6299080000000004,0.3966395475301595,0.041781,0.518833,PGC028887,41.0,0.655682,Possible compact galaxies,346.21617654442343,-13.75701928359868,21.747921,19.936808,19.018238,19.3069,18.922117,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738409788309728
6123,587739405704233043,173.55064277,33.23780657,0.8050339999999991,1.6823720000000009,2.7069209999999977,1.0245489999999968,0.5622340000000001,0.4265814053500328,0.066828,1.0,PGC035754,39.0,0.883641,Possible compact galaxies,44.55096905378816,-13.579903035132496,21.620026,19.937654,19.13262,19.37542,18.913105,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739405704233043
6126,587739648895025572,173.70485637,33.09458218,0.9815620000000003,1.590015000000001,2.672716000000001,1.0827010000000001,0.6601169999999996,0.4420355175443007,0.049036,0.806831,PGC035754,39.0,0.868734,Possible compact galaxies,189.269326757868,-12.681472035132494,22.523983,20.933968,19.952406,20.273851,19.851267,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739648895025572
6134,587745545880142756,190.32227757,-5.0425207,0.8317329999999998,1.9782050000000027,3.090053000000001,1.1118479999999984,0.5766139999999993,0.3609396281527429,0.048831,0.980259,PGC042549,40.7,0.489473,Possible compact galaxies,259.10954926486045,-12.446484046126104,23.156307,21.178102,20.346369,20.601488,20.066254,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587745545880142756
6135,587745545880142138,190.30849032,-5.05073864,0.9642010000000028,2.2346269999999997,3.4289210000000026,1.1942940000000029,0.6756230000000016,0.4089880664068214,0.064329,1.0,PGC042549,40.7,0.477975,Possible compact galaxies,388.509997696847,-13.457882046126104,22.50034,20.265713,19.301512,19.59009,19.071419,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587745545880142138
6141,587745545880142603,190.24225613,-5.08374287,0.6648770000000006,1.5526489999999988,2.953406000000001,1.4007570000000023,0.5866810000000022,0.4047365248628618,0.054803,0.738617,PGC042549,40.7,0.497875,Possible compact galaxies,325.00120187671314,-12.038496046126106,23.148806,21.596157,20.93128,21.009476,20.1954,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587745545880142603
6144,587745545880273089,190.34401724,-4.84465317,1.2347889999999992,2.2156149999999997,3.8114880000000007,1.595873000000001,0.8427030000000002,0.3935099800187309,0.075457,0.586278,PGC042549,40.7,0.732938,Possible compact galaxies,392.4255831841951,-14.523503046126104,21.582787,19.367172,18.132383,18.524469,17.771299,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587745545880273089
6153,587745545880273489,190.41804334,-4.85622537,1.109061999999998,2.138954000000002,3.449655,1.3107009999999981,0.8146899999999988,0.3772702025741596,0.098879,0.816988,PGC042549,40.7,0.62697,Possible compact galaxies,192.3911916628416,-12.725535046126105,23.276081,21.137127,20.028065,20.322437,19.826426,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587745545880273489
6158,587746044096348736,190.23745192,-4.94892834,1.1564060000000005,1.8124749999999992,3.4082350000000012,1.595760000000002,0.6429749999999999,0.4117715928116476,0.068707,0.635532,PGC042549,40.7,0.656031,Possible compact galaxies,278.009264111376,-12.293118046126104,23.210304,21.397829,20.241423,20.754854,19.802069,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587746044096348736
6169,587746044096217895,190.18467432,-5.17218514,1.0758609999999997,1.7134570000000018,3.1391519999999993,1.4256949999999975,0.7136040000000001,0.410936270754667,0.048552,0.510401,PGC042549,40.7,0.740004,Possible compact galaxies,270.77197726330513,-13.237326046126109,22.237707,20.52425,19.448389,19.810646,19.098555,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587746044096217895
6170,587746044096282696,190.18368039,-5.15696894,0.8575219999999995,1.2313839999999985,2.4523599999999988,1.2209760000000003,0.48015099999999933,0.4919454678117749,0.057161,0.840707,PGC042549,40.7,0.48152,Possible compact galaxies,76.87907217219191,-12.471501046126104,22.288006,21.056622,20.1991,20.576471,19.835646,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587746044096282696
6174,587746044096348465,190.2005768,-4.93682238,1.192387,2.356676,3.820333999999999,1.4636579999999988,0.7875709999999998,0.4333502759457058,0.078515,0.884787,PGC042549,40.7,0.797362,Possible compact galaxies,183.8418648963016,-13.673851046126106,22.518368,20.161692,18.969305,19.374121,18.698034,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587746044096348465
6185,587735666379457131,212.07715431,54.75444651,0.7180920000000022,1.3532279999999979,2.432368999999998,1.079141,0.5815640000000002,0.3784540047685941,0.062595,0.634048,PGC050395,37.2,0.498242,Possible compact galaxies,128.77659830732625,-12.188919699409489,22.598587,21.245359,20.527267,20.663795,20.166218,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735666379457131
6191,587735696987259450,212.00998508,54.91320502,0.736853,1.764788000000003,3.0138690000000032,1.2490810000000003,0.5545580000000001,0.4059899693464744,0.08645,0.815438,PGC050395,37.2,0.676919,Possible compact galaxies,124.13512342541785,-12.08373869940949,23.088322,21.323534,20.586681,20.768976,20.074453,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735696987259450
6200,587735489746043485,217.27206929,44.89050009,0.767004,1.2451490000000014,2.4041020000000017,1.1589530000000003,0.4825979999999994,0.3180707818411707,0.062437,1.0,PGC051753,38.3,0.242102,Possible compact galaxies,256.4253929807018,-12.388171869843111,22.255569,21.01042,20.243416,20.527822,19.851467,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735489746043485
6209,587726015627198672,228.98577435,2.03728772,1.3077889999999996,2.244662999999999,3.974620999999999,1.7299579999999999,0.9100500000000018,0.4360458257184376,0.08444,0.621905,PGC054452,29.5,0.638048,Possible compact galaxies,202.4128501900466,-13.755309079890822,21.748514,19.503851,18.196062,18.593801,17.773893,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726015627198672
6225,587729747911115162,228.90870436,1.97119306,1.245007000000001,2.3962460000000014,3.975999999999999,1.5797539999999977,0.9096659999999979,0.4265624328659037,0.086933,0.775156,PGC054452,29.5,0.794035,Possible compact galaxies,209.16904925001649,-13.48367507989082,22.171347,19.775101,18.530094,18.865435,18.195347,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587729747911115162
6237,587726015627264211,229.00082472,2.06757542,1.2243129999999987,2.247446,3.846726999999998,1.5992809999999977,0.860949999999999,0.4045253620513603,0.07789,0.818774,PGC054452,29.5,0.374898,Possible compact galaxies,136.9045822937112,-13.13733507989082,22.320171,20.072725,18.848412,19.211775,18.473444,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726015627264211
