,objid,ra,dec,g-i,u-g,u-z,g-z,g-r,z-w1,z-w2,z-w3,z-w4,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,w1,w2,w3,w4,link
11,1237660635994259554,153.14322061814,43.2226976277042,1.315339999999999,1.6569000000000003,3.340799999999998,1.6838999999999977,0.9331999999999994,2.450820000000002,2.372820000000001,4.619820000000001,8.570820000000001,0.36583654669554916,0.118372,1.0,IC0598,35.3,0.8664318,Possible contaminants,107.39729391092786,-14.53335352693911,20.79562,19.13872,17.82338,18.20552,17.45482,15.004,15.082,12.835,8.884,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237660635994259554
12,1237661357534543947,153.283336018787,43.0796207524612,1.4142399999999995,2.081229999999998,3.823129999999999,1.7419000000000011,0.9962900000000019,2.3595799999999993,2.43858,4.86558,8.555579999999999,0.399458804841547,0.130491,0.7183104,IC0598,35.3,0.526562,Possible contaminants,159.45273101698479,-14.27768352693911,21.53871,19.45748,18.04324,18.46119,17.71558,15.356,15.277,12.85,9.16,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661357534543947
13,1237661357534478460,153.216627659699,43.0676163455935,1.3381500000000024,2.0864200000000004,3.77571,1.6892899999999997,0.9102200000000025,2.3417900000000014,2.502790000000001,6.098790000000001,9.175790000000001,0.4346432938874166,0.139198,0.6803001,IC0598,35.3,0.3745384,Possible contaminants,512.4626390194444,-13.63701352693911,22.0985,20.01208,18.67393,19.10186,18.32279,15.981,15.82,12.224,9.147,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661357534478460
14,1237658491737276524,167.944717295963,8.90518528045234,1.3517599999999987,1.9762699999999995,3.6357599999999977,1.6594899999999981,0.9221900000000005,2.359,2.4720000000000013,4.195,7.746,0.4091654828147197,0.088567,0.9439933,IC0676,24.6,0.7413831,Possible contaminants,116.82953171294172,-14.6383755355169,20.21476,18.23849,16.88673,17.3163,16.579,14.22,14.107,12.384,8.833,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658491737276524
15,1237658491737276565,168.034287813375,8.73893089150896,1.3911200000000008,2.0145899999999983,3.742519999999999,1.7279300000000006,0.9779799999999987,2.3274399999999993,2.3704399999999985,4.299439999999999,7.600439999999999,0.362036797361669,0.106371,1.0,IC0676,24.6,0.275467,Possible contaminants,175.74350011302664,-14.595285535516897,20.35196,18.33737,16.94625,17.35939,16.60944,14.282,14.239,12.31,9.009,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658491737276565
16,1237658491737276522,167.94462751588,8.89012760847803,1.2352500000000006,1.8996600000000008,3.370329999999999,1.4706699999999984,0.8538800000000002,2.2593000000000014,2.4563000000000024,4.750300000000001,8.639300000000002,0.37809886423354094,0.104215,1.0,IC0676,24.6,0.8200658,Possible contaminants,150.8048860392435,-14.178585535516898,20.52963,18.62997,17.39472,17.77609,17.1593,14.9,14.703,12.409,8.52,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658491737276522
17,1237658491737276549,168.003207865507,8.83354685006111,1.296710000000001,2.1139899999999976,3.753899999999998,1.6399100000000004,0.85548,2.321690000000002,2.6496900000000014,5.8276900000000005,9.325690000000002,0.4248794664731647,0.113235,0.7284371,IC0676,24.6,0.4742689,Possible contaminants,98.3112314177719,-13.324555535516897,21.59959,19.4856,18.18889,18.63012,17.84569,15.524,15.196,12.018,8.52,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658491737276549
18,1237660612899176568,168.178919295588,8.72527031145252,1.3699100000000008,1.80743,3.492899999999999,1.6854699999999987,0.9565999999999981,2.207890000000001,2.3528900000000004,4.223890000000001,7.498890000000001,0.34200204778055415,0.101899,0.9722646,IC0676,24.6,0.487066,Possible contaminants,257.08056685771635,-15.010915535516897,19.70779,17.90036,16.53045,16.94376,16.21489,14.007,13.862,11.991,8.716,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237660612899176568
19,1237658491737342068,168.097038044631,8.73844476223066,1.3990599999999986,2.0628600000000006,3.8220199999999984,1.7591599999999978,0.9680099999999996,2.0315200000000004,2.176520000000002,4.17952,7.832520000000001,0.3797606644912282,0.099235,0.7338404,IC0676,24.6,0.7724556,Possible contaminants,314.3400096153081,-14.992005535516899,19.99354,17.93068,16.53162,16.96267,16.17152,14.14,13.995,11.992,8.339,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658491737342068
20,1237660612899111008,168.103577383048,8.72371881238932,1.4243799999999993,1.9027299999999983,3.6516299999999973,1.748899999999999,0.9853999999999985,2.2455700000000007,2.3595700000000015,4.670570000000001,8.366570000000001,0.3505087217910256,0.109772,0.9385754,IC0676,24.6,0.5631786,Possible contaminants,239.91627380180492,-14.715605535516897,20.1272,18.22447,16.80009,17.23907,16.47557,14.23,14.116,11.805,8.109,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237660612899111008
