,objid,ra,dec,g-i,u-g,u-z,g-z,g-r,z-w1,z-w2,z-w3,z-w4,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,w1,w2,w3,w4,link,spec_z
46,1237661976548081689,187.027240686324,8.2354975372814,1.267990000000001,1.9154400000000003,3.524370000000001,1.6089300000000009,0.8613499999999998,1.9584899999999994,1.9154900000000001,2.4024900000000002,5.83849,0.2972863473890168,0.044061,1.0,NGC4472,17.14,0.7308396,Possible contaminants,303.2751199691421,-16.092984087935896,17.85386,15.93842,14.67043,15.07707,14.32949,12.371,12.414,11.927,8.491,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976548081689,0.03830922
47,1237661976548081858,187.103944445394,8.27057248194176,1.2558900000000008,1.6657499999999992,3.248459999999998,1.5827099999999987,0.85276,2.296290000000001,2.4862900000000003,5.372290000000001,7.902290000000001,0.36912227660781405,0.084658,0.9031222,NGC4472,17.14,0.617527,Possible contaminants,158.79899277787985,-14.182814087935899,19.50575,17.84,16.58411,16.98724,16.25729,13.961,13.771,10.885,8.355,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976548081858,0.09285067
48,1237661976548081848,187.09843879508,8.19700615101103,1.2389800000000015,1.752209999999998,3.30603,1.5538200000000018,0.8516100000000009,1.9011999999999993,2.062199999999999,4.681199999999999,7.3812,0.33909719453955545,0.06839,1.0,NGC4472,17.14,0.5068599,Possible contaminants,313.6831935472793,-14.264644087935899,19.50923,17.75702,16.51804,16.90541,16.2032,14.302,14.141,11.522,8.822,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976548081848,0.0667209
49,1237661976548278402,187.467963415941,8.32960381820259,0.9359999999999999,1.2286500000000018,2.4674000000000014,1.2387499999999996,0.5848399999999998,1.6805199999999996,1.8615200000000005,5.54852,7.56952,0.36389265969833956,0.035264,0.2892822,NGC4472,17.14,0.2889621,Possible contaminants,546.4318659955446,-15.179624087935899,17.80392,16.57527,15.63927,15.99043,15.33652,13.656,13.475,9.788,7.767,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976548278402,0.03321201
50,1237661972797260042,187.581285500821,8.34010413831628,1.338280000000001,2.168379999999999,3.78871,1.620330000000001,0.9290599999999998,1.9656699999999994,2.177669999999999,3.6796699999999998,6.982669999999999,0.4203568073648882,0.086039,0.9152773,NGC4472,17.14,0.6601889,Possible contaminants,365.96864667887195,-14.712114087935898,19.55538,17.387,16.04872,16.45794,15.76667,13.801,13.589,12.087,8.784,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797260042,0.08786713
51,1237661972797194421,187.413264047145,8.42736222804347,1.3921700000000001,1.566469999999999,3.33484,1.7683700000000009,0.9223999999999997,2.1122300000000003,2.43623,5.67323,7.688230000000001,0.37733857678838506,0.124265,0.5677381,NGC4472,17.14,0.2311333,Possible contaminants,560.1362018856225,-14.063854087935898,19.59507,18.0286,16.63643,17.1062,16.26023,14.148,13.824,10.587,8.572,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797194421,0.1399613
52,1237661972797325583,187.616269224098,8.43751711614213,1.3299599999999998,1.7333500000000015,3.353670000000001,1.6203199999999995,0.9199400000000004,2.1445100000000004,2.30251,4.464510000000001,7.867509999999999,0.39443328936645694,0.118028,0.8984545,NGC4472,17.14,0.6672331,Possible contaminants,220.00324731725334,-14.1221640879359,19.70118,17.96783,16.63787,17.04789,16.34751,14.203,14.045,11.883,8.48,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797325583,0.08882722
53,1237661972797194390,187.370591228123,8.48621966333227,1.487919999999999,1.7994099999999982,3.611289999999997,1.8118799999999986,1.0584999999999987,2.4872700000000023,2.643270000000001,4.549270000000002,7.955270000000002,0.3759992097770966,0.1466,0.9574261,NGC4472,17.14,0.5709541,Possible contaminants,111.21483341764183,-13.444404087935897,20.58356,18.78415,17.29623,17.72565,16.97227,14.485,14.329,12.423,9.017,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797194390,0.1256883
54,1237661972797259928,187.458221271314,8.39515454340915,1.3638099999999973,2.025940000000002,3.69567,1.6697299999999977,0.8696199999999976,2.4896600000000007,2.8436600000000016,5.782660000000002,8.334660000000001,0.4662991772400064,0.11195,0.0,NGC4472,17.14,0.3058645,Possible contaminants,261.90782219669376,-13.435284087935898,20.63033,18.60439,17.24058,17.73477,16.93466,14.445,14.091,11.152,8.6,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797259928,0.1295836
55,1237661972797260060,187.47868213858,8.42566995304685,0.9055599999999977,1.1718500000000027,2.2864400000000025,1.1145899999999997,0.5584099999999985,1.6106099999999977,1.5916099999999993,4.900609999999999,8.182609999999999,0.5173802656676635,0.087876,0.1168014,NGC4472,17.14,0.7431808,Possible contaminants,448.30725654554675,-13.8862640879359,19.01405,17.8422,16.93664,17.28379,16.72761,15.117,15.136,11.827,8.545,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797260060,0.08902003
56,1237661972797194413,187.410424453359,8.36442201966268,0.8465500000000006,1.2400200000000012,2.2967600000000026,1.0567400000000013,0.5596999999999994,1.5979099999999988,1.8369099999999996,4.535909999999999,7.375909999999999,0.44824665422202087,0.047145,0.0,NGC4472,17.14,0.7436583,Possible contaminants,340.0620244249128,-14.261104087935898,18.70867,17.46865,16.6221,16.90895,16.41191,14.814,14.575,11.876,9.036,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797194413,0.06417162
57,1237661972797194364,187.324349148355,8.43280740456583,1.1511899999999997,1.413219999999999,2.8169199999999996,1.4037000000000006,0.7868700000000004,2.42976,2.546760000000001,5.27576,8.20376,0.39179222023016325,0.138959,0.87854,NGC4472,17.14,0.7251705,Possible contaminants,52.9431424523349,-13.400464087935898,19.96968,18.55646,17.40527,17.76959,17.15276,14.723,14.606,11.877,8.949,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797194364,0.08969277
58,1237661972797325625,187.700330687696,8.3318308857727,1.19604,1.6038799999999966,3.076999999999998,1.4731200000000015,0.8155500000000018,2.3590300000000006,2.30903,4.528029999999999,7.573029999999999,0.387585994092242,0.086261,0.8739138,NGC4472,17.14,0.5743502,Possible contaminants,94.38757757024372,-13.668454087935899,19.92103,18.31715,17.12111,17.5016,16.84403,14.485,14.535,12.316,9.271,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797325625,0.06457763
59,1237655126083174663,184.854987047775,5.56575077159208,0.98658,1.2856300000000012,2.509409999999999,1.2237799999999979,0.6101899999999993,2.249690000000001,2.499690000000001,5.918690000000002,8.386690000000002,0.44599632785070414,0.083429,0.09474662,NGC4261,29.4,0.8073888,Possible contaminants,318.82157049540524,-14.902456652060788,19.3351,18.04947,17.06289,17.43928,16.82569,14.576,14.326,10.907,8.439,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126083174663,0.07873858
60,1237655126083174699,184.907453463322,5.58831216637256,0.7971299999999992,1.1984899999999996,2.1892999999999994,0.9908099999999997,0.4764300000000006,2.02384,2.34084,5.726840000000001,8.149840000000001,0.4453462962387796,0.070716,0.2722156,NGC4261,29.4,0.8409356,Possible contaminants,600.2955109963426,-15.032516652060789,18.98414,17.78565,16.98852,17.30922,16.79484,14.771,14.454,11.068,8.645,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126083174699,0.1013153
61,1237654606410219580,184.644023280493,5.74105135138903,1.3992000000000004,1.9757800000000003,3.7232000000000003,1.74742,0.9503900000000005,1.98489,2.056889999999999,3.4278899999999997,6.076890000000001,0.35783632232763146,0.0771,0.8880926,NGC4261,29.4,0.6413839,Possible contaminants,744.5092361994716,-16.79981665206079,18.46809,16.49231,15.09311,15.54192,14.74489,12.76,12.688,11.317,8.668,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606410219580,0.07847837
62,1237654606410154201,184.609940765237,5.83812972489734,1.283570000000001,1.708079999999999,3.3321699999999996,1.6240900000000007,0.85595,2.29509,2.4400899999999996,4.781090000000001,6.76709,0.36070874120458335,0.086689,0.7268134,NGC4261,29.4,0.6216194,Possible contaminants,335.6824931139363,-15.772506652060788,19.13326,17.42518,16.14161,16.56923,15.80109,13.506,13.361,11.02,9.034,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606410154201,0.09120688
63,1237654606410219674,184.72210666564,5.64525169136681,1.3562800000000017,1.93187,3.6152300000000004,1.6833600000000004,0.9298500000000018,2.170680000000001,2.25268,3.737680000000001,6.984680000000001,0.3467238034869903,0.081007,1.0,NGC4261,29.4,0.7694706,Possible contaminants,391.9379377941652,-15.85954665206079,19.34391,17.41204,16.05576,16.48219,15.72868,13.558,13.476,11.991,8.744,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606410219674,0.07714798
64,1237654606410219665,184.712620349194,5.72088176742192,1.0520999999999994,1.8410399999999996,3.354529999999997,1.5134899999999973,0.8344099999999983,2.392360000000002,2.4533600000000018,3.9203600000000023,7.105360000000001,0.3721100057176964,0.074746,0.9992991,NGC4261,29.4,0.5851569,Possible contaminants,151.36577101260724,-15.388296652060788,19.62889,17.78785,16.73575,16.95344,16.27436,13.882,13.821,12.354,9.169,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606410219665,0.07377862
65,1237655126619914321,184.584786279305,5.8560126648181,1.3066199999999988,1.7634100000000004,3.4126900000000013,1.649280000000001,0.9085999999999999,2.1583999999999985,2.2483999999999984,4.572399999999998,7.5123999999999995,0.31384969743416447,0.096411,1.0,NGC4261,29.4,0.7629263,Possible contaminants,247.53863991142578,-14.984656652060789,20.02909,18.26568,16.95906,17.35708,16.6164,14.458,14.368,12.044,9.104,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126619914321,0.09161261
66,1237655126083043536,184.655326097334,5.60539811587675,1.1327799999999968,1.4438700000000004,2.8717499999999987,1.4278799999999983,0.7324999999999982,2.3810199999999995,2.42802,6.020020000000001,7.5010200000000005,0.43843037924570816,0.090414,0.03388512,NGC4261,29.4,0.396513,Possible contaminants,414.948445215519,-15.314336652060788,19.20377,17.7599,16.62712,17.0274,16.33202,13.951,13.904,10.312,8.831,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126083043536,0.07430918
67,1237654606410285233,184.835185527578,5.69411538842914,1.4769700000000014,1.5801799999999986,3.35407,1.7738900000000015,1.024799999999999,1.9674099999999992,2.206409999999998,4.691409999999998,7.757409999999998,0.387185602074333,0.177182,0.629299,NGC4261,29.4,0.9645763,Possible contaminants,459.43599833835367,-15.037236652060788,19.90948,18.3293,16.85233,17.3045,16.55541,14.588,14.349,11.864,8.798,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606410285233,0.1590713
68,1237654606410219643,184.695874912171,5.71122161377818,1.1166400000000003,1.403369999999999,2.775310000000001,1.3719400000000022,0.7079200000000014,2.143469999999999,2.356469999999998,5.785469999999998,8.403469999999999,0.2800572240556778,0.103875,1.0,NGC4261,29.4,0.5570424,Possible contaminants,324.3656948430185,-14.78324665206079,19.66978,18.26641,17.14977,17.55849,16.89447,14.751,14.538,11.109,8.491,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606410219643,0.07832148
69,1237654606410285099,184.84619203171,5.79483690001711,1.2271600000000014,1.8684600000000007,3.3890800000000016,1.520620000000001,0.7903200000000012,1.8792600000000004,1.7562599999999993,2.03026,4.52126,0.39950840871438437,0.02597,0.9943219,NGC4261,29.4,0.9123216,Known galaxies,673.2706572498549,-18.22117665206079,16.77934,14.91088,13.68372,14.12056,13.39026,11.511,11.634,11.36,8.869,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606410285099,0.006782666
70,1237654606410350834,185.04858752037,5.8005436083218,1.0701999999999998,1.3089799999999983,2.633589999999998,1.3246099999999998,0.6854800000000019,2.2905000000000015,2.547500000000001,5.6775,7.6935,0.40856618805506817,0.095594,0.853604,NGC4261,29.4,0.8263898,Possible contaminants,365.8261519131639,-15.61910665206079,18.71709,17.40811,16.33791,16.72263,16.0835,13.793,13.536,10.406,8.39,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606410350834,0.1141091
71,1237655126620045575,184.965074544895,5.87176030926888,1.2479700000000022,2.1305799999999984,3.565529999999999,1.4349500000000006,0.9086300000000023,1.8062000000000005,1.6982,3.4002,6.937200000000001,0.4872982777808527,0.079676,0.0,NGC4261,29.4,0.1569245,Possible contaminants,86.41692445897284,-15.77421665206079,19.60673,17.47615,16.22818,16.56752,16.0412,14.235,14.343,12.641,9.104,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126620045575,0.000124534
72,1237655126620045582,184.981887557743,5.89249714452264,1.2943300000000022,1.7601399999999998,3.300620000000002,1.5404800000000023,0.9204400000000028,2.5868199999999995,2.8478199999999987,5.033819999999999,8.123819999999998,0.4235802583293445,0.140477,0.9769666,NGC4261,29.4,0.5316396,Possible contaminants,61.63748602120414,-14.62087665206079,20.40144,18.6413,17.34697,17.72086,17.10082,14.514,14.253,12.067,8.977,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126620045582,0.1724189
73,1237655126083174683,184.870126675566,5.5969135968694,1.331669999999999,1.7925499999999985,3.4992199999999976,1.706669999999999,0.9159000000000006,2.0222000000000016,1.9642,4.231200000000001,7.7432,0.3013733651224431,0.102933,1.0,NGC4261,29.4,0.7861168,Possible contaminants,282.18268088969904,-14.77076665206079,20.27942,18.48687,17.1552,17.57097,16.7802,14.758,14.816,12.549,9.037,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126083174683,0.1010794
74,1237655126620111012,185.056358994568,5.97093580370317,1.444530000000002,1.980129999999999,3.74324,1.763110000000001,0.9828300000000016,2.1177100000000006,2.177710000000001,4.0057100000000005,6.876710000000001,0.3941432154997933,0.093886,0.5688059,NGC4261,29.4,0.7341285,Possible contaminants,592.2479101166172,-16.520746652060787,18.78395,16.80382,15.35929,15.82099,15.04071,12.923,12.863,11.035,8.164,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126620111012,0.09000406
75,1237655126620111035,185.091494997482,5.91569239435216,1.3646800000000017,1.9598399999999998,3.6377700000000015,1.6779300000000017,0.9456300000000013,2.251709999999999,2.3227100000000007,3.1977100000000007,6.96771,0.3195616974597331,0.0862,1.0,NGC4261,29.4,0.8224731,Possible contaminants,287.4557714366973,-16.038726652060788,19.20848,17.24864,15.88396,16.30301,15.57071,13.319,13.248,12.373,8.603,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126620111035,0.09051567
76,1237655126619979981,184.737399611328,5.99684065829522,0.8218299999999985,1.2248800000000024,2.1567299999999996,0.9318499999999972,0.5264299999999977,1.8611500000000003,1.9861500000000003,5.5691500000000005,7.418150000000001,0.45408640760083846,0.055382,0.6892656,NGC4261,29.4,0.5299141,Possible contaminants,789.8974118327704,-15.881166652060788,18.21188,16.987,16.16517,16.46057,16.05515,14.194,14.069,10.486,8.637,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655126619979981,0.07800727
77,1237654606947090611,184.748231740319,6.05192486050675,1.0436900000000016,1.2138400000000011,2.5352200000000025,1.3213800000000013,0.6663399999999982,2.396469999999999,2.4904699999999984,6.031469999999999,8.108469999999999,0.39557427035737514,0.11256,0.4543664,NGC4261,29.4,0.8407275,Possible contaminants,296.34278364636987,-14.754226652060787,19.46769,18.25385,17.21016,17.58751,16.93247,14.536,14.442,10.901,8.824,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606947090611,0.09463784
78,1237661816558846007,189.123619558426,12.1342664354687,1.048379999999998,1.4528600000000012,2.7841999999999985,1.3313399999999973,0.6882199999999976,2.197040000000001,2.3470400000000016,5.398040000000002,8.288040000000002,0.42109786652494113,0.082732,0.07023624,NGC4552,15.33,0.7704821,Possible contaminants,159.97814142860076,-12.892550774271875,20.17624,18.72338,17.675,18.03516,17.39204,15.195,15.045,11.994,9.104,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816558846007,0.1146138
79,1237661949182476435,188.896397030541,12.0335647233647,1.0933000000000028,1.3925299999999972,2.721429999999998,1.3289000000000009,0.715720000000001,1.9369899999999998,2.2399900000000006,6.09399,7.92699,0.4729370129248142,0.096583,0.1965129,NGC4552,15.33,0.6723368,Possible contaminants,365.17353029085905,-13.747540774271876,19.28842,17.89589,16.80259,17.18017,16.56699,14.63,14.327,10.473,8.64,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949182476435,0.1154628
80,1237658629695995998,188.603456813061,12.3247696043405,1.3190399999999975,1.6440700000000028,3.30462,1.660549999999997,0.8890599999999971,2.205770000000001,2.487770000000001,5.176770000000001,7.760770000000001,0.38350621041382466,0.107023,1.0,NGC4552,15.33,0.7581595,Possible contaminants,178.65202571618414,-13.819450774271875,19.64139,17.99732,16.67828,17.10826,16.33677,14.131,13.849,11.16,8.576,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695995998,0.1303173
81,1237658629695995979,188.555057549029,12.3359138264598,1.3504700000000014,1.771049999999999,3.4263099999999973,1.6552599999999984,0.9329499999999982,2.3276200000000014,2.520620000000001,4.4266200000000016,7.516620000000001,0.3142530954896738,0.10079,1.0,NGC4552,15.33,0.8708902,Possible contaminants,93.10977984772113,-13.675780774271875,19.95593,18.18488,16.83441,17.25193,16.52962,14.202,14.009,12.103,9.013,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695995979,0.09512077
82,1237658629695930448,188.408969087513,12.3389316333034,1.2187599999999996,1.7260500000000008,3.226379999999999,1.5003299999999982,0.8172500000000014,2.267360000000002,2.504360000000002,5.389360000000002,7.964360000000001,0.42205433024366446,0.068057,0.4886338,NGC4552,15.33,0.5193279,Possible contaminants,263.92257239643027,-13.499270774271878,19.97174,18.24569,17.02693,17.42844,16.74536,14.478,14.241,11.356,8.781,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695930448,0.09523778
83,1237661949719150717,188.411493996489,12.4614478381382,1.408809999999999,1.6876099999999994,3.443839999999998,1.7562299999999986,0.9942700000000002,2.173680000000001,2.336680000000001,4.502680000000002,7.75168,0.4255305656879544,0.128504,0.849083,NGC4552,15.33,0.819779,Possible contaminants,132.3375025157627,-13.521070774271877,20.08852,18.40091,16.9921,17.40664,16.64468,14.471,14.308,12.142,8.893,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719150717,0.0937973
84,1237661949719347370,188.905204623056,12.3820462064513,1.1633700000000005,1.8189499999999992,3.291969999999999,1.47302,0.7738800000000001,1.740689999999999,1.6246899999999993,1.4286899999999996,4.5986899999999995,0.35790972866983406,0.027358,0.7712994,NGC4552,15.33,0.8793265,Known galaxies,310.46240457461647,-16.703880774271877,16.81666,14.99771,13.83434,14.22383,13.52469,11.784,11.9,12.096,8.926,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719347370,0.0009418362
85,1237661812813332644,188.668787800696,12.5445432418491,1.3900000000000006,1.87162,3.6154800000000016,1.7438600000000015,0.9663800000000009,2.122169999999999,2.195169999999999,2.82517,6.5471699999999995,0.3149561475711722,0.093184,1.0,NGC4552,15.33,0.563386,Possible contaminants,259.0911044028497,-14.773060774271876,18.99265,17.12103,15.73103,16.15465,15.37717,13.255,13.182,12.552,8.83,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812813332644,0.09366924
86,1237658629696061550,188.67545154953,12.3033839955216,1.4498399999999982,1.95918,3.7839199999999984,1.8247399999999985,0.9894699999999972,2.3526300000000013,2.5126299999999997,4.01163,7.221630000000001,0.3190330382385263,0.096706,1.0,NGC4552,15.33,0.7231996,Possible contaminants,135.72293150419154,-14.074810774271874,19.80155,17.84237,16.39253,16.8529,16.01763,13.665,13.505,12.006,8.796,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629696061550,0.09681456
87,1237658629695996036,188.671298560153,12.2811436343416,1.4547300000000014,1.8677799999999998,3.7370699999999992,1.8692899999999995,0.9885799999999989,2.635620000000001,2.8276200000000014,5.2906200000000005,7.173620000000001,0.3828749988529885,0.103253,0.3156118,NGC4552,15.33,0.4536774,Possible contaminants,242.32457250917165,-13.712380774271875,20.07169,18.20391,16.74918,17.21533,16.33462,13.699,13.507,11.044,9.161,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695996036,0.09685158
88,1237658629696127207,188.900586880334,12.3326194563069,1.4393200000000022,1.8018,3.643430000000002,1.841630000000002,0.9494100000000003,2.4402399999999993,2.716239999999999,5.837239999999998,7.759239999999998,0.4121181555218977,0.095812,0.1650458,NGC4552,15.33,0.2684907,Possible contaminants,346.5313507408402,-13.395250774271876,20.28367,18.48187,17.04255,17.53246,16.64024,14.2,13.924,10.803,8.881,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629696127207,0.1081613
89,1237661949719281798,188.688040240747,12.4310777848008,1.3293,1.854029999999998,3.505890000000001,1.6518600000000028,0.9167500000000004,2.1534899999999997,2.3234899999999996,4.508489999999998,7.709489999999999,0.32326072915901033,0.085915,1.0,NGC4552,15.33,0.831427,Possible contaminants,122.82510250270403,-13.483110774271875,20.21538,18.36135,17.03205,17.4446,16.70949,14.556,14.386,12.201,9.0,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719281798,0.09735662
90,1237661949719347452,188.881652938301,12.3948285477355,1.4003300000000003,1.5391699999999986,3.293009999999999,1.7538400000000003,0.9087400000000017,2.1490100000000005,2.4280100000000004,5.58301,7.31101,0.4197871214222736,0.126337,0.5661615,NGC4552,15.33,0.5636811,Possible contaminants,260.05106428506457,-13.631600774271877,19.74402,18.20485,16.80452,17.29611,16.45101,14.302,14.023,10.868,9.14,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719347452,0.1308304
91,1237658629696061575,188.702461255726,12.3623222079552,1.0498499999999993,1.3408200000000008,2.65803,1.3172099999999993,0.6611999999999973,2.23447,2.4664699999999993,5.845469999999999,8.00347,0.40721472917360874,0.090774,0.1518876,NGC4552,15.33,0.3817104,Possible contaminants,305.42984038734664,-13.466230774271875,19.4635,18.12268,17.07283,17.46148,16.80547,14.571,14.339,10.96,8.802,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629696061575,0.09606832
92,1237661949719281838,188.777516852377,12.379368568612,1.4211500000000008,1.8920699999999968,3.701539999999998,1.809470000000001,1.00366,2.47128,2.6212800000000005,4.594280000000001,7.970280000000001,0.3963956517933336,0.112399,0.8868514,NGC4552,15.33,0.4421879,Possible contaminants,86.0331194899662,-13.260620774271874,20.56282,18.67075,17.2496,17.66709,16.86128,14.39,14.24,12.267,8.891,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719281838,0.09739115
93,1237661949719347544,188.881625648956,12.4233026567851,1.09844,1.53341,2.8605100000000014,1.3271000000000015,0.7398300000000013,1.5622500000000006,1.7762499999999992,4.09525,7.3142499999999995,0.5271204768584583,0.060924,0.0,NGC4552,15.33,0.9854441,Possible contaminants,377.8109603760725,-14.152190774271876,19.04876,17.51535,16.41691,16.77552,16.18825,14.626,14.412,12.093,8.874,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719347544,0.08590429
94,1237661817095520539,188.814546040697,12.4858560036128,1.3508700000000005,1.9791300000000014,3.690970000000002,1.7118400000000005,0.8879000000000019,2.1843500000000002,2.2983499999999992,4.0813500000000005,7.02435,0.35259023716393034,0.072702,0.9163501,NGC4552,15.33,0.7377689,Possible contaminants,136.94723850683738,-14.184420774271878,19.61032,17.63119,16.28032,16.74329,15.91935,13.735,13.621,11.838,8.895,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661817095520539,0.04848415
95,1237661817095520440,188.697835445129,12.5753870593659,0.8463999999999992,1.2525300000000001,2.1939300000000017,0.9414000000000016,0.526489999999999,2.057599999999999,2.357599999999998,5.304599999999999,8.777599999999998,0.4469229680296775,0.085319,0.04171069,NGC4552,15.33,0.8742153,Possible contaminants,221.4402619569471,-13.207200774271875,19.49953,18.247,17.4006,17.72051,17.3056,15.248,14.948,12.001,8.528,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661817095520440,0.09681238
96,1237661949719347432,188.853719207347,12.4411013082422,1.3552999999999997,1.8825400000000023,3.5839200000000027,1.7013800000000003,0.9605499999999978,2.2036599999999993,2.3236599999999985,4.546659999999999,7.631659999999998,0.35846899047264286,0.105719,1.0,NGC4552,15.33,0.7715605,Possible contaminants,112.31114964056604,-13.373220774271875,20.39758,18.51504,17.15974,17.55449,16.81366,14.61,14.49,12.267,9.182,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719347432,0.09762776
97,1237661949719347434,188.858254432449,12.4387631633468,0.86524,1.4719499999999996,2.462150000000001,0.9902000000000015,0.6167200000000008,1.57503,1.8510299999999997,4.890029999999999,8.52403,0.4950818701033018,0.037807,0.0,NGC4552,15.33,0.5828568,Possible contaminants,342.76147795811994,-13.367200774271875,19.64918,18.17723,17.31199,17.56051,17.18703,15.612,15.336,12.297,8.663,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719347434,0.04548547
98,1237661949719478406,189.115950356648,12.4051798233631,1.3098600000000005,2.003449999999999,3.6290699999999987,1.6256199999999996,0.8838699999999999,1.6906400000000001,1.6326400000000003,1.59164,5.038640000000001,0.3145928527272488,0.038985,1.0,NGC4552,15.33,0.7224712,Possible contaminants,588.4098249150952,-16.778320774271876,17.03671,15.03326,13.7234,14.14939,13.40764,11.717,11.775,11.816,8.369,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719478406,0.04414745
99,1237661949719412849,188.979732258823,12.3701050108205,1.2294100000000014,1.8109099999999998,3.370720000000002,1.5598100000000024,0.8470200000000023,2.0185999999999993,2.0195999999999987,2.4765999999999995,6.041599999999999,0.3293737353848173,0.048382,1.0,NGC4552,15.33,0.726613,Possible contaminants,217.07773078050403,-15.446320774271877,18.13932,16.32841,15.099,15.48139,14.7686,12.75,12.749,12.292,8.727,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719412849,0.04516593
100,1237661949719412860,189.000626726792,12.399584968107,1.3010100000000016,1.8476799999999969,3.5120499999999986,1.6643700000000017,0.8748500000000021,2.2761999999999993,2.3431999999999995,3.7441999999999993,6.7782,0.3516272839406112,0.059286,0.5940836,NGC4552,15.33,0.2882205,Possible contaminants,273.77034807293825,-14.785990774271877,18.86425,17.01657,15.71556,16.14172,15.3522,13.076,13.009,11.608,8.574,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719412860,0.04323803
