,objid,ra,dec,g-i,u-g,u-z,g-z,g-r,z-w1,z-w2,z-w3,z-w4,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,w1,w2,w3,w4,link
135,1237661817095782611,189.4155238,12.50569348,0.94444,1.31187,2.49872,1.18685,0.61434,2.01979,2.19479,5.50379,7.77379,0.4708851573,0.061486,0.0,NGC4552,15.33,0.868432,Contaminant,203.576036,-14.17241077,18.68151,17.36964,16.4252,16.7553,16.18279,14.163,13.988,10.679,8.409,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661817095782611
136,1237661950256480341,189.4040732,12.71289525,1.39674,1.94433,3.72108,1.77675,0.90528,2.04914,2.30914,5.68414,8.22214,0.3824488052,0.067974,0.04301513,NGC4552,15.33,0.1630063,Contaminant,565.9213699,-14.40310077,19.37422,17.42989,16.03315,16.52461,15.65314,13.604,13.344,9.969,7.431,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950256480341
137,1237651753493791048,226.4932306,1.526035039,1.39538,1.65128,3.38849,1.73721,0.95893,2.48938,2.70938,4.89238,7.21738,0.3274160418,0.126246,1.0,NGC5846,28.5,0.7750919,Contaminant,249.8205968,-14.7315643,20.15287,18.50159,17.10621,17.54266,16.76438,14.275,14.055,11.872,9.547,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237651753493791048
138,1237655468598165846,226.7328402,1.598451017,1.2724,1.9526,3.56079,1.60819,0.82372,2.56619,2.81119,5.86519,7.76319,0.3898594479,0.094619,0.3941983,NGC5846,28.5,0.3503478,Contaminant,564.3131125,-14.5205643,20.52998,18.57738,17.30498,17.75366,16.96919,14.403,14.158,11.104,9.206,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655468598165846
139,1237655468598034864,226.4799403,1.528609131,1.06613,1.19961,2.52478,1.32517,0.71873,2.11224,2.49024,5.80224,8.18024,0.4441863301,0.137942,0.1802396,NGC5846,28.5,0.8586017,Contaminant,493.7765352,-14.6955443,19.49702,18.29741,17.23128,17.57868,16.97224,14.86,14.482,11.17,8.792,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655468598034864
140,1237651736314183912,226.5072175,1.835041506,1.36786,1.92655,3.63045,1.7039,0.96116,2.12536,2.24536,3.60636,7.62836,0.3225017895,0.097914,1.0,NGC5846,28.5,0.7661886,Contaminant,307.5922022,-15.0061243,20.15581,18.22926,16.8614,17.2681,16.52536,14.4,14.28,12.919,8.897,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237651736314183912
141,1237651736314249420,226.5892736,1.754690381,1.38171,1.86973,3.56527,1.69554,0.97284,2.35187,2.41887,3.61887,7.31387,0.3300319725,0.122441,1.0,NGC5846,28.5,0.8246471,Contaminant,205.189968,-14.9046543,20.21214,18.34241,16.9607,17.36957,16.64687,14.295,14.228,13.028,9.333,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237651736314249420
142,1237651736314249559,226.5906062,1.746531938,0.77867,1.15391,2.10457,0.95066,0.48906,1.42507,1.46807,4.86807,7.78807,0.4793287097,0.049432,0.1265699,NGC5846,28.5,0.8882604,Contaminant,764.1222521,-15.1905543,18.72664,17.57273,16.79406,17.08367,16.62207,15.197,15.154,11.754,8.834,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237651736314249559
143,1237651735777378596,226.7075336,1.326365342,1.46645,1.56649,3.39748,1.83099,1.0076,1.9377,2.2857,4.9317,7.0727,0.4093785827,0.138552,0.7998372,NGC5846,28.5,0.9028938,Contaminant,669.5846334,-15.5611343,19.28718,17.72069,16.25424,16.71309,15.8897,13.952,13.604,10.958,8.817,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237651735777378596
144,1237655468598165865,226.7557832,1.601293851,1.50646,1.96473,3.82042,1.85569,1.06327,2.40722,2.57022,4.07222,6.79422,0.3299717718,0.12511,1.0,NGC5846,28.5,0.9353182,Contaminant,288.3364282,-15.5775843,19.72464,17.75991,16.25345,16.69664,15.90422,13.497,13.334,11.832,9.11,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655468598165865
145,1237655468598231372,226.8518719,1.448255191,0.88798,1.24944,2.29314,1.0437,0.56288,2.1015,2.3625,5.7805,8.5135,0.4865865878,0.09487,0.04600498,NGC5846,28.5,0.6591812,Contaminant,391.4417,-14.3519043,19.73464,18.4852,17.59722,17.92232,17.4415,15.34,15.079,11.661,8.928,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237655468598231372
146,1237658629695799458,188.0784767,12.23655356,1.43568,1.91852,3.72851,1.80999,0.97989,1.93539,2.03239,3.60239,5.95139,0.2971626174,0.086959,0.9597161,NGC4486,16.4,0.6799315,Contaminant,459.3985312,-15.64772924,18.3249,16.40638,14.9707,15.42649,14.59639,12.661,12.564,10.994,8.645,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695799458
147,1237661949182148861,188.0758577,12.03384909,1.31643,1.92281,3.55671,1.6339,0.92926,2.29674,2.44774,4.28674,7.43474,0.382736444,0.08906,1.0,NGC4486,16.4,0.8396593,Contaminant,93.46661096,-13.65883924,20.26745,18.34464,17.02821,17.41538,16.71074,14.414,14.263,12.424,9.276,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949182148861
148,1237658629695799488,188.1168778,12.19695795,1.1338,1.48561,2.85881,1.3732,0.72768,2.42207,2.66907,6.02207,8.09907,0.4623939548,0.096933,0.0,NGC4486,16.4,0.5831137,Contaminant,174.0383803,-13.51362924,19.77388,18.28827,17.15447,17.56059,16.91507,14.493,14.246,10.893,8.816,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695799488
149,1237661949182017738,187.855335,11.98211058,1.3506,1.61185,3.31269,1.70084,0.87176,2.15886,2.33886,5.51786,6.83286,0.3523014578,0.094899,0.4945678,NGC4486,16.4,0.3836343,Contaminant,304.1039037,-14.23027924,19.32755,17.7157,16.3651,16.84394,16.01486,13.856,13.676,10.497,9.182,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949182017738
150,1237661949182017688,187.7783617,11.96286537,1.28972,1.89226,3.49191,1.59965,0.87219,2.21364,2.20764,3.17464,6.60164,0.357246893,0.067736,0.9427843,NGC4486,16.4,0.338379,Contaminant,141.334173,-14.41611924,19.42255,17.53029,16.24057,16.6581,15.93064,13.717,13.723,12.756,9.329,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949182017688
151,1237658629695668359,187.7610407,12.18157326,1.3501,1.86381,3.54272,1.67891,0.94872,2.1811,2.3471,4.1891,6.8281,0.4328329746,0.097742,0.8734547,NGC4486,16.4,0.7565441,Contaminant,208.4085295,-14.15592924,19.73082,17.86701,16.51691,16.91829,16.1881,14.007,13.841,11.999,9.36,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695668359
152,1237661812276068440,187.8180705,12.11139631,1.3316,1.82965,3.49821,1.66856,0.89667,2.15972,2.35872,4.30272,7.21572,0.4694029461,0.075321,0.3086604,NGC4486,16.4,0.5645285,Contaminant,307.6994153,-14.06760924,19.73293,17.90328,16.57168,17.00661,16.23472,14.075,13.876,11.932,9.019,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812276068440
153,1237661949182017767,187.7446692,12.0411948,1.46797,1.67936,3.4734,1.79404,1.02299,1.4433,1.9113,4.4543,7.0743,0.5049800796,0.145331,0.4414569,NGC4486,16.4,0.7629058,Contaminant,523.2625641,-14.54486924,19.2317,17.55234,16.08437,16.52935,15.7583,14.315,13.847,11.304,8.684,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949182017767
154,1237658629695733981,188.0121144,12.37334289,1.2405,1.77287,3.33101,1.55814,0.84861,2.13727,2.11327,3.30627,6.61927,0.3907897648,0.067113,0.8568391,NGC4486,16.4,0.5588235,Contaminant,140.7037187,-14.38641924,19.30928,17.53641,16.29591,16.6878,15.97827,13.841,13.865,12.672,9.359,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695733981
155,1237661949718954140,187.9698325,12.47360489,0.82856,1.22218,2.19608,0.9739,0.51499,2.14753,2.50153,5.99953,8.14953,0.4719257234,0.081765,0.0,NGC4486,16.4,0.5892366,Contaminant,188.0102568,-13.48377924,19.32761,18.10543,17.27687,17.59044,17.13153,14.984,14.63,11.132,8.982,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949718954140
156,1237658629695668605,187.8570888,12.32132545,0.89002,1.1004,2.10121,1.00081,0.58307,2.05247,2.22547,5.66047,8.16347,0.5223686222,0.116336,0.0,NGC4486,16.4,0.8203509,Contaminant,241.0808228,-13.41600924,19.34168,18.24128,17.35126,17.65821,17.24047,15.188,15.015,11.58,9.077,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695668605
157,1237658629695799453,188.076772,12.33128897,1.25662,1.55523,3.11718,1.56195,0.80314,2.22498,2.43198,5.86598,7.67598,0.3961579033,0.071822,0.4247589,NGC4486,16.4,0.4118704,Contaminant,459.8498144,-14.94742924,18.48516,16.92993,15.67331,16.12679,15.36798,13.143,12.936,9.502,7.692,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695799453
158,1237661949719019675,188.1272194,12.47913403,1.37407,1.96154,3.67778,1.71624,0.96337,2.18626,2.25526,2.68926,6.20926,0.320161356,0.090109,1.0,NGC4486,16.4,0.7785336,Contaminant,197.79938,-14.89308924,19.10604,17.1445,15.77043,16.18113,15.42826,13.242,13.173,12.739,9.219,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719019675
159,1237661949719019689,188.151779,12.41159698,1.1251,1.64106,3.02956,1.3885,0.80265,2.40741,2.60641,4.62941,7.48541,0.3372108024,0.101112,1.0,NGC4486,16.4,0.6448843,Contaminant,72.23611857,-13.82195924,19.69597,18.05491,16.92981,17.25226,16.66641,14.259,14.06,12.037,9.181,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949719019689
160,1237658629695799433,188.0642928,12.30348515,1.19428,1.87094,3.33253,1.46159,0.83309,2.4837,2.5277,4.3567,7.8497,0.3725871406,0.094898,0.9224153,NGC4486,16.4,0.5605828,Contaminant,128.1077782,-13.36901924,20.40923,18.53829,17.34401,17.7052,17.0767,14.593,14.549,12.72,9.227,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695799433
161,1237658630232604872,188.0559615,12.61644244,0.9437,1.3759,2.5536,1.1777,0.60456,1.99017,2.08717,5.46317,7.59417,0.4333232249,0.073526,0.0,NGC4486,16.4,0.4999057,Contaminant,313.1052474,-13.86790924,19.18677,17.81087,16.86717,17.20631,16.63317,14.643,14.546,11.17,9.039,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658630232604872
162,1237658630232539291,187.9090772,12.66794228,1.4052,1.88173,3.64425,1.76252,0.99804,1.98002,2.11302,3.12002,6.37602,0.3247717109,0.112665,1.0,NGC4486,16.4,0.8790578,Contaminant,280.4306825,-14.69871924,19.25527,17.37354,15.96834,16.3755,15.61102,13.631,13.498,12.491,9.235,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658630232539291
163,1237661950255759454,187.7866057,12.76492426,1.4538,2.04583,3.82531,1.77948,0.98985,2.24016,2.36016,3.70016,6.78116,0.3141188367,0.097072,1.0,NGC4486,16.4,0.3641005,Contaminant,223.275478,-14.24042924,19.86947,17.82364,16.36984,16.83379,16.04416,13.804,13.684,12.344,9.263,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950255759454
164,1237658630232539213,187.7958756,12.67405304,1.3746,1.78362,3.52147,1.73785,0.9277,1.80384,1.95784,4.01784,7.15684,0.3732926635,0.093002,0.5520275,NGC4486,16.4,0.3673817,Contaminant,448.3846667,-14.43022924,19.35531,17.57169,16.19709,16.64399,15.83384,14.03,13.876,11.816,8.677,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658630232539213
165,1237661950255759443,187.782401,12.74325205,1.28348,1.50211,3.07348,1.57137,0.84909,2.35407,2.64407,6.05507,8.53507,0.4073880862,0.133433,0.8474491,NGC4486,16.4,0.5447058,Contaminant,161.1118342,-13.72986924,19.69555,18.19344,16.90996,17.34435,16.62207,14.268,13.978,10.567,8.087,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950255759443
166,1237661950255759457,187.790347,12.74139951,1.48124,1.81197,3.68947,1.8775,1.017,2.42674,2.62174,4.18374,7.48874,0.4051071813,0.117133,0.6569301,NGC4486,16.4,0.3361603,Contaminant,160.220978,-13.53097924,20.37221,18.56024,17.079,17.54324,16.68274,14.256,14.061,12.499,9.194,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950255759457
167,1237661950255824980,187.8685292,12.80340026,1.17005,1.67325,3.1028,1.42955,0.79331,2.43371,2.60871,5.10571,8.20871,0.4239602345,0.06956,0.3155032,NGC4486,16.4,0.3567862,Contaminant,141.8125898,-13.65026924,19.89051,18.21726,17.04721,17.42395,16.78771,14.354,14.179,11.682,8.579,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950255824980
168,1237658630232539320,187.8804732,12.64682679,1.06716,1.46095,2.74773,1.28678,0.7169,1.32137,1.50737,4.29637,6.57737,0.5755736304,0.061745,0.0,NGC4486,16.4,0.900012,Contaminant,520.7895596,-14.69396924,18.5581,17.09715,16.02999,16.38025,15.81037,14.489,14.303,11.514,9.233,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658630232539320
169,1237661950255825054,187.985038,12.76317115,1.3394,1.82339,3.48608,1.66269,0.93328,2.3562,2.5702,4.4592,7.7582,0.3853120957,0.104426,1.0,NGC4486,16.4,0.4318727,Contaminant,70.36727294,-13.27860924,20.55228,18.72889,17.38949,17.79561,17.0662,14.71,14.496,12.607,9.308,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950255825054
170,1237661950255825002,187.8802606,12.8020082,1.37889,1.91692,3.59316,1.67624,0.94051,2.40674,2.48874,4.43274,8.05074,0.3753391324,0.113371,0.9758351,NGC4486,16.4,0.5432837,Contaminant,94.47858432,-13.38074924,20.5509,18.63398,17.25509,17.69347,16.95774,14.551,14.469,12.525,8.907,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950255825002
171,1237658629158666649,187.5502494,11.90789247,1.24463,1.69569,3.24416,1.54847,0.83668,1.98976,2.04076,4.00076,6.98376,0.343574754,0.077623,1.0,NGC4486,16.4,0.7707891,Contaminant,216.6853377,-14.53366924,19.07292,17.37723,16.1326,16.54055,15.82876,13.839,13.788,11.828,8.845,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629158666649
172,1237658629158731930,187.6575147,11.90259327,0.94197,1.22208,2.40953,1.18745,0.60178,2.14012,2.36212,5.85012,7.84812,0.4731681891,0.079779,0.125555,NGC4486,16.4,0.9268373,Contaminant,220.6314898,-13.90642924,18.99165,17.76957,16.8276,17.16779,16.58212,14.442,14.22,10.732,8.734,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629158731930
173,1237658629158666658,187.5578962,11.93959671,1.28021,1.70219,3.30477,1.60258,0.8621,1.73082,1.84382,3.87682,7.46182,0.3114919696,0.087157,1.0,NGC4486,16.4,0.6437619,Contaminant,299.8313048,-13.76391924,19.87459,18.1724,16.89219,17.3103,16.56982,14.839,14.726,12.693,9.108,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629158666658
174,1237661949181886711,187.4580855,12.03981341,1.3077,1.94938,3.56313,1.61375,0.88702,1.95941,1.97941,2.64541,5.49741,0.3314238889,0.056694,1.0,NGC4486,16.4,0.6658045,Contaminant,337.0918154,-15.68407924,18.22654,16.27716,14.96946,15.39014,14.66341,12.704,12.684,12.018,9.166,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949181886711
175,1237661949181952118,187.5740861,12.0154166,1.4105,1.96028,3.72972,1.76944,0.94165,2.19759,2.30859,3.81259,7.13159,0.3786799351,0.089697,0.6900643,NGC4486,16.4,0.3436747,Contaminant,176.9136724,-13.93183924,20.04431,18.08403,16.67353,17.14238,16.31459,14.117,14.006,12.502,9.183,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949181952118
176,1237661812276002889,187.6096834,12.10405059,1.32745,1.99484,3.70955,1.71471,0.92772,2.29729,2.32629,3.92029,7.61429,0.3716153075,0.095341,1.0,NGC4486,16.4,0.8353938,Contaminant,93.75014164,-13.61893924,20.37784,18.383,17.05555,17.45528,16.66829,14.371,14.342,12.748,9.054,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812276002889
177,1237661949181952178,187.6431579,11.98817245,1.1489,1.60412,3.02267,1.41855,0.7651,2.11298,2.30998,4.63198,7.26198,0.3547561086,0.075927,0.9368579,NGC4486,16.4,0.8669591,Contaminant,124.9112769,-13.92378924,19.51965,17.91553,16.76663,17.15043,16.49698,14.384,14.187,11.865,9.235,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949181952178
178,1237661949181952263,187.6667141,12.03968689,0.76306,1.27275,2.07361,0.80086,0.4714,2.10248,2.41348,5.28148,8.14948,0.5037143265,0.069453,0.107183,NGC4486,16.4,0.7996911,Contaminant,358.9533786,-13.45927924,19.35909,18.08634,17.32328,17.61494,17.28548,15.183,14.872,12.004,9.136,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949181952263
179,1237661812275871834,187.3190766,12.10407602,1.41954,1.96682,3.74064,1.77382,0.99596,2.20921,2.27121,3.03521,6.20221,0.3044963427,0.100759,1.0,NGC4486,16.4,0.8096794,Contaminant,212.7351495,-15.23814924,18.79885,16.83203,15.41249,15.83607,15.05821,12.849,12.787,12.023,8.856,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812275871834
180,1237658629695406200,187.2575665,12.27277809,1.39759,2.20161,3.93326,1.73165,0.95948,2.16314,2.27414,3.71414,6.69314,0.3227774193,0.084166,1.0,NGC4486,16.4,0.8772866,Contaminant,268.6663857,-14.92790924,19.3074,17.10579,15.7082,16.14631,15.37414,13.211,13.1,11.66,8.681,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695406200
181,1237661812275871820,187.3040683,12.11080689,1.41839,2.13516,3.87286,1.7377,0.96656,2.21728,2.29328,2.92828,6.54428,0.3054156551,0.082438,1.0,NGC4486,16.4,0.9158098,Contaminant,194.7497158,-14.92479924,19.25114,17.11598,15.69759,16.14942,15.37828,13.161,13.085,12.45,8.834,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812275871820
182,1237658629695471767,187.3243061,12.23102215,1.24565,1.69545,3.23537,1.53992,0.8833,1.97399,2.04199,4.32399,8.10799,0.331745035,0.105069,1.0,NGC4486,16.4,0.7525561,Contaminant,161.0206967,-13.55760924,20.09536,18.39991,17.15426,17.51661,16.85999,14.886,14.818,12.536,8.752,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695471767
183,1237661812275871846,187.3278879,12.08198237,0.87592,1.49263,2.61987,1.12724,0.58563,2.2035,2.3395,5.7525,8.5575,0.4144929731,0.065063,0.1175105,NGC4486,16.4,0.3210897,Contaminant,190.2657873,-13.28210924,19.87037,18.37774,17.50182,17.79211,17.2505,15.047,14.911,11.498,8.693,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812275871846
184,1237658629695471759,187.3155776,12.30926379,1.33968,1.75131,3.41672,1.66541,0.94697,2.26456,2.37656,4.49156,7.27756,0.3322669237,0.112304,1.0,NGC4486,16.4,0.5334476,Contaminant,120.3803986,-13.81821924,19.95428,18.20297,16.86329,17.256,16.53756,14.273,14.161,12.046,9.26,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695471759
185,1237658629695406176,187.2335056,12.3135801,1.2554,1.7014,3.23619,1.53479,0.86662,2.25014,2.38214,4.51914,7.70914,0.3655997504,0.088525,0.8280849,NGC4486,16.4,0.9284263,Contaminant,167.7361056,-13.65290924,19.98933,18.28793,17.03253,17.42131,16.75314,14.503,14.371,12.234,9.044,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695406176
186,1237658629695406197,187.2561389,12.29234134,1.358,1.8101,3.47049,1.66039,0.93727,2.15636,2.19236,4.08636,7.67136,0.3944125864,0.106981,0.9549376,NGC4486,16.4,0.7119517,Contaminant,115.7647427,-13.51073924,20.31085,18.50075,17.14275,17.56348,16.84036,14.684,14.648,12.754,9.169,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695406197
187,1237661949718757613,187.5225994,12.48510497,1.26396,1.51815,3.1097,1.59155,0.85682,2.10645,2.26545,5.01545,7.13345,0.4875117698,0.110413,0.1353622,NGC4486,16.4,0.6077337,Contaminant,383.7588909,-14.39703924,19.05215,17.534,16.27004,16.67718,15.94245,13.836,13.677,10.927,8.809,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949718757613
188,1237661812812873985,187.6789206,12.53960337,1.32676,1.87093,3.51143,1.6405,0.91918,2.19748,2.29148,3.74948,7.75748,0.4122525394,0.088674,0.851883,NGC4486,16.4,0.5287772,Contaminant,189.9412183,-13.92641924,19.93791,18.06698,16.74022,17.1478,16.42648,14.229,14.135,12.677,8.669,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812812873985
189,1237661812812808295,187.4427674,12.53423868,0.86083,1.25479,2.35212,1.09733,0.55383,1.93174,2.32974,5.69374,8.03374,0.5038903332,0.061177,0.0,NGC4486,16.4,0.785579,Contaminant,262.4082769,-13.94997924,18.93286,17.67807,16.81724,17.12424,16.58074,14.649,14.251,10.887,8.547,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812812808295
190,1237661812812808363,187.5421965,12.56664211,1.11561,1.67501,3.06113,1.38612,0.76118,2.31259,2.35259,4.44359,8.08859,0.4013370186,0.05879,0.9963384,NGC4486,16.4,0.9407624,Contaminant,65.91329848,-13.54968924,19.96072,18.28571,17.1701,17.52453,16.89959,14.587,14.547,12.456,8.811,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812812808363
191,1237661812812808373,187.5850647,12.58372373,0.83972,1.29258,2.30181,1.00923,0.54892,2.13836,2.37836,5.29336,8.67036,0.5165784602,0.075247,0.0,NGC4486,16.4,0.7789038,Contaminant,235.0059037,-13.47354924,19.44217,18.14959,17.30987,17.60067,17.14036,15.002,14.762,11.847,8.47,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812812808373
192,1237661812276002884,187.6104134,12.27719001,0.90649,1.13709,2.20111,1.06402,0.57562,1.39928,1.42528,4.58828,8.42128,0.4363452666,0.103832,0.4358985,NGC4486,16.4,0.6843319,Contaminant,412.5744283,-13.93653924,18.85039,17.7133,16.80681,17.13768,16.64928,15.25,15.224,12.061,8.228,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812276002884
193,1237661950255759423,187.7183018,12.74994395,1.36154,1.92939,3.57228,1.64289,0.95349,2.33029,2.34229,4.16629,7.44529,0.3676577659,0.108511,0.7359486,NGC4486,16.4,0.304852,Contaminant,139.4122463,-13.68452924,20.27257,18.34318,16.98164,17.38969,16.70029,14.37,14.358,12.534,9.255,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950255759423
194,1237661812812808347,187.525381,12.69218092,1.18005,1.67241,3.20988,1.53747,0.82919,2.04377,2.18277,4.88877,8.30577,0.3653496389,0.078364,1.0,NGC4486,16.4,0.7353552,Contaminant,195.2928448,-13.50316924,20.07265,18.40024,17.22019,17.57105,16.86277,14.819,14.68,11.974,8.557,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812812808347
195,1237661950255693986,187.6655583,12.7929538,1.02811,1.4219,2.67573,1.25383,0.66355,1.83883,2.14183,4.63383,7.83483,0.4678379539,0.093096,0.0,NGC4486,16.4,0.4450393,Contaminant,312.8835751,-13.35810924,19.80156,18.37966,17.35155,17.71611,17.12583,15.287,14.984,12.492,9.291,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950255693986
196,1237661812812742773,187.3537785,12.69215988,1.33249,1.72948,3.41338,1.6839,0.87025,2.33405,2.73105,4.93805,6.56405,0.3444446388,0.07304,0.5516157,NGC4486,16.4,0.5531517,Contaminant,353.3575776,-15.09351924,18.58043,16.85095,15.51846,15.9807,15.16705,12.833,12.436,10.229,8.603,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812812742773
197,1237658628623237227,190.8940007,11.45760777,1.32847,1.7988,3.44186,1.64306,0.92831,2.33914,2.51114,3.93614,7.23814,0.3407904343,0.095605,1.0,NGC4621,15.35,0.6652983,Contaminant,149.9549766,-14.0996519,19.558,17.7592,16.43073,16.83089,16.11614,13.777,13.605,12.18,8.878,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658628623237227
198,1237658628623237298,190.8651913,11.47731517,0.87599,1.04357,2.10224,1.05867,0.55246,2.13078,2.45778,5.82078,8.10678,0.5261980733,0.120558,0.0,NGC4621,15.35,0.9227101,Contaminant,183.3396673,-13.3285519,19.19802,18.15445,17.27846,17.60199,17.09578,14.965,14.638,11.275,8.989,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658628623237298
199,1237661949183328380,190.8180856,11.92768063,1.29468,1.98437,3.58069,1.59632,0.90341,2.31334,2.37234,3.75234,7.42934,0.4097741119,0.082801,1.0,NGC4621,15.35,0.8247069,Contaminant,153.6441448,-13.8742919,19.94403,17.95966,16.66498,17.05625,16.36334,14.05,13.991,12.611,8.934,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949183328380
200,1237661816559567157,190.8385412,12.04002332,0.97819,1.31152,2.43518,1.12366,0.62464,1.80055,2.00655,5.42255,8.52655,0.5457453162,0.109394,0.0,NGC4621,15.35,0.798681,Contaminant,257.2423978,-13.2329719,19.63373,18.32221,17.34402,17.69757,17.19855,15.398,15.192,11.776,8.672,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816559567157
201,1237661815485759591,190.7803465,11.21199023,0.87534,1.10909,2.22696,1.11787,0.55555,1.37516,1.42416,4.93316,6.74816,0.4015568201,0.03108,0.5216676,NGC4621,15.35,0.6595898,Contaminant,724.3581829,-16.4270619,16.16812,15.05903,14.18369,14.50348,13.94116,12.566,12.517,9.008,7.193,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661815485759591
202,1237661815485825138,190.8899274,11.2861667,1.27355,1.74711,3.37134,1.62423,0.81361,1.8596,1.9156,4.8486,6.3126,0.4085343065,0.057343,0.2134121,NGC4621,15.35,0.2631624,Contaminant,549.2600158,-15.0993219,18.39194,16.64483,15.37128,15.83122,15.0206,13.161,13.105,10.172,8.708,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661815485825138
