,objid,ra,dec,g-i,u-g,u-z,g-z,g-r,z-w1,z-w2,z-w3,z-w4,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,w1,w2,w3,w4,link
11,1237661976011210903,186.989116164906,7.80383620297657,1.328669999999999,1.8149300000000004,3.4629499999999993,1.648019999999999,0.8942099999999975,2.23714,2.2881400000000003,3.90414,7.569140000000001,0.3780590360880379,0.087657,0.9686886,NGC4472,17.14,0.6166157,Possible contaminants,157.21780318040862,-13.932104087935897,19.94709,18.13216,16.80349,17.23795,16.48414,14.247,14.196,12.58,8.915,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011210903
12,1237661972260192480,187.095129288711,8.00183811308517,1.0630799999999994,1.3372700000000002,2.677199999999999,1.339929999999999,0.711590000000001,2.099,2.4140000000000015,5.857000000000001,7.960000000000001,0.4983379232054826,0.096378,0.1545377,NGC4472,17.14,0.8741063,Possible contaminants,362.7705391501919,-14.1197140879359,19.0992,17.76193,16.69885,17.05034,16.422,14.323,14.008,10.565,8.462,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260192480
13,1237661976011276397,187.136776623025,7.86898589306943,1.3036499999999975,1.8106000000000009,3.4403000000000006,1.6296999999999997,0.8955999999999982,2.0940299999999983,2.277029999999998,3.758029999999998,7.790029999999998,0.36921064405939086,0.08308,0.9477055,NGC4472,17.14,0.8128121,Possible contaminants,178.7071762899142,-13.999924087935899,19.87633,18.06573,16.76208,17.17013,16.43603,14.342,14.159,12.678,8.646,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011276397
14,1237661972260192462,187.072867600111,7.94425436087008,1.0879399999999997,1.53031,2.9163500000000013,1.3860400000000013,0.7142700000000026,2.166689999999999,2.3916900000000005,5.24269,8.16869,0.47243350173214077,0.077728,0.0,NGC4472,17.14,0.3000026,Possible contaminants,297.545826632574,-13.9705940879359,19.44404,17.91373,16.82579,17.19946,16.52769,14.361,14.136,11.285,8.359,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260192462
15,1237661976011210958,187.073158104335,7.8485795062809,1.2924000000000007,1.895900000000001,3.50075,1.604849999999999,0.8956400000000002,2.210470000000001,2.325470000000001,4.549470000000001,7.80147,0.36180263653038236,0.084744,1.0,NGC4472,17.14,0.9998315,Possible contaminants,126.5623143132179,-13.7473740879359,20.21422,18.31832,17.02592,17.42268,16.71347,14.503,14.388,12.164,8.912,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011210958
16,1237661972260126982,186.953516579461,7.95379772247559,1.3300599999999996,2.0141600000000004,3.63607,1.6219099999999997,0.9269700000000007,2.1465099999999993,2.37951,4.48751,8.53951,0.3071409941454004,0.102191,1.0,NGC4472,17.14,0.9877661,Possible contaminants,127.76946537563286,-13.3836040879359,20.72758,18.71342,17.38336,17.78645,17.09151,14.945,14.712,12.604,8.552,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260126982
17,1237661976011210967,187.076410191127,7.85181406316277,1.2291600000000003,1.8320000000000007,3.35116,1.5191599999999994,0.8626199999999997,2.2684700000000024,2.5394700000000014,4.668470000000001,8.437470000000001,0.38156170423390157,0.093474,0.7191141,NGC4472,17.14,0.4810502,Possible contaminants,112.01792445984134,-13.346044087935898,20.51863,18.68663,17.45747,17.82401,17.16747,14.899,14.628,12.499,8.73,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011210967
18,1237661976011211005,187.102983144377,7.8608292177678,1.4405499999999982,1.8476600000000012,3.6511700000000005,1.8035099999999993,1.0281199999999977,2.48353,2.31353,4.77853,8.32153,0.3824811450042203,0.128338,1.0,NGC4472,17.14,0.3512421,Possible contaminants,74.61233110006933,-12.901134087935898,21.1447,19.29704,17.85649,18.26892,17.49353,15.01,15.18,12.715,9.172,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011211005
19,1237661972260127002,186.974428984202,7.95102643514347,1.3754600000000003,1.8484800000000021,3.50525,1.656769999999998,0.9635399999999983,2.30588,2.659880000000001,5.544880000000001,9.249880000000001,0.3952945289094371,0.128286,0.8524334,NGC4472,17.14,0.6357182,Possible contaminants,74.9620905607497,-12.543944087935898,21.43813,19.58965,18.21419,18.62611,17.93288,15.627,15.273,12.388,8.683,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260127002
20,1237661972260192632,187.045378359923,7.95650412838682,0.9198000000000022,1.1054499999999976,2.1900399999999998,1.0845900000000022,0.6126100000000001,2.0575599999999987,2.324559999999998,5.545559999999998,9.112559999999998,0.5600685144177128,0.152249,0.0,NGC4472,17.14,0.6999975,Possible contaminants,151.8185869405476,-12.541514087935898,20.3466,19.24115,18.32135,18.62854,18.15656,16.099,15.832,12.611,9.044,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260192632
21,1237661976011211471,187.10039211148,7.85902907774411,1.0779000000000032,2.2292999999999985,3.6036,1.3743000000000016,0.7318300000000022,2.0136399999999988,2.2446400000000004,5.58264,9.12864,0.37301097671447614,0.101344,0.882903,NGC4472,17.14,0.9220353,Possible contaminants,91.52113339181626,-12.2599440879359,21.87124,19.64194,18.56404,18.91011,18.26764,16.254,16.023,12.685,9.139,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011211471
22,1237654786779840539,187.376046140222,7.99284317626747,1.2304999999999993,1.8383900000000004,3.3675300000000004,1.52914,0.8387199999999986,1.6356199999999994,1.5326199999999996,2.011619999999999,4.35262,0.35940496006912453,0.028407,0.7209538,NGC4472,17.14,0.7595184,Known galaxies,521.6579863218172,-17.3020140879359,16.54515,14.70676,13.47626,13.86804,13.17762,11.542,11.645,11.166,8.825,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654786779840539
23,1237661972260257949,187.196789051698,7.92875348111519,1.4957999999999991,2.0147699999999986,3.876059999999999,1.8612900000000003,1.0678699999999992,2.321999999999999,2.5939999999999994,4.179,7.539999999999999,0.29984431813836876,0.130027,1.0,NGC4472,17.14,0.7544068,Possible contaminants,159.0114688819422,-14.045634087935898,20.20706,18.19229,16.69649,17.12442,16.331,14.009,13.737,12.152,8.791,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260257949
24,1237661972260258009,187.285085676444,7.91341784213197,1.4817900000000002,1.9654300000000013,3.8046200000000034,1.839190000000002,1.0886600000000008,2.2160699999999984,2.409069999999998,3.6600699999999975,6.920069999999999,0.32156873629662736,0.137002,1.0,NGC4472,17.14,0.8794677,Possible contaminants,186.4172132881311,-14.3314540879359,19.89269,17.92726,16.44547,16.8386,16.08807,13.872,13.679,12.428,9.168,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260258009
25,1237661976011407478,187.452791232533,7.79548951299337,1.4052100000000003,1.64696,3.36364,1.7166800000000002,0.962419999999998,1.8776599999999988,2.120659999999999,5.053659999999999,7.64766,0.40132726178855627,0.14341,0.4576048,NGC4472,17.14,0.6242446,Possible contaminants,361.6055791662751,-14.337134087935897,19.4423,17.79534,16.39013,16.83292,16.07866,14.201,13.958,11.025,8.431,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011407478
26,1237654786779840587,187.404393236648,7.932750335286,1.163829999999999,1.72504,3.113769999999999,1.388729999999999,0.78993,1.69116,1.6181600000000014,2.64316,6.18116,0.4272762015496488,0.046929,0.2339173,NGC4472,17.14,0.97409,Possible contaminants,438.18500848796924,-15.8270940879359,17.85793,16.13289,14.96906,15.34296,14.74416,13.053,13.126,12.101,8.563,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654786779840587
27,1237661976011342150,187.359036846899,7.87405699024027,1.3760699999999986,1.6893899999999995,3.3475899999999967,1.6581999999999972,0.9036200000000001,2.2737700000000007,2.5547700000000013,5.138770000000001,8.374770000000002,0.46799014981432446,0.126527,0.04333929,NGC4472,17.14,0.5375777,Possible contaminants,294.83786577937906,-13.6367040879359,20.12636,18.43697,17.0609,17.53335,16.77877,14.505,14.224,11.64,8.404,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011342150
28,1237654786779840680,187.413368487481,8.041403200866,1.578479999999999,1.3464799999999997,3.221429999999998,1.8749499999999983,1.1258899999999983,2.3811300000000006,2.5941300000000016,5.161130000000002,7.6601300000000005,0.45939486359870674,0.209003,0.7170414,NGC4472,17.14,0.5753962,Possible contaminants,343.84720402278066,-13.953864087935898,19.68856,18.34208,16.7636,17.21619,16.46713,14.086,13.873,11.306,8.807,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654786779840680
29,1237661976011342159,187.393975532085,7.76133965289031,1.3562699999999985,1.626380000000001,3.2611799999999995,1.6347999999999985,0.9129599999999982,2.506310000000001,2.889310000000002,5.9493100000000005,8.467310000000001,0.4365523218094395,0.131768,0.4121321,NGC4472,17.14,0.4100218,Possible contaminants,251.34718562032052,-12.954904087935898,20.75449,19.12811,17.77184,18.21515,17.49331,14.987,14.604,11.544,9.026,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011342159
30,1237654786779840740,187.310214675817,7.93040444373631,1.2059800000000003,1.260430000000003,2.678880000000003,1.41845,0.8202699999999972,2.431619999999999,2.7016199999999984,5.843619999999998,8.306619999999999,0.491632423377915,0.167361,0.02927627,NGC4472,17.14,0.7950657,Possible contaminants,174.40056272278227,-13.425254087935897,19.8255,18.56507,17.35909,17.7448,17.14662,14.715,14.445,11.303,8.84,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654786779840740
31,1237661972260257978,187.253648872927,8.03402666617012,0.939700000000002,2.2439599999999977,3.502040000000001,1.2580800000000032,0.5492800000000031,2.3945099999999986,2.8945099999999986,5.457509999999999,9.139509999999998,0.5076958862653755,0.092957,0.0,NGC4472,17.14,0.1828777,Possible contaminants,307.7584559139673,-12.8327440879359,21.13055,18.88659,17.94689,18.33731,17.62851,15.234,14.734,12.171,8.489,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260257978
32,1237661976011341850,187.305976847276,7.87228920277134,1.0107600000000012,2.1433099999999996,3.2377900000000004,1.0944800000000008,0.6420999999999992,2.1608599999999996,2.03486,6.03486,9.489859999999998,0.3997499822216451,0.102681,1.0,NGC4472,17.14,0.8437218,Possible contaminants,451.42438981303803,-12.783814087935898,21.17165,19.02834,18.01758,18.38624,17.93386,15.773,15.899,11.899,8.444,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011341850
33,1237661976011342191,187.310403589306,7.77540942368266,0.9587699999999977,1.0385999999999989,2.146359999999998,1.107759999999999,0.6259300000000003,1.9923000000000002,2.135300000000001,5.805300000000001,8.5203,0.4622091257785571,0.157884,0.0,NGC4472,17.14,0.4684132,Possible contaminants,311.80902234457346,-12.9079240879359,19.92666,18.88806,17.92929,18.26213,17.7803,15.788,15.645,11.975,9.26,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011342191
34,1237661972260258025,187.222816915518,7.99359719925545,0.8222200000000015,1.2242500000000014,2.174660000000003,0.9504100000000015,0.5387400000000007,1.4467999999999979,1.4457999999999984,5.174799999999998,8.271799999999999,0.37994061476182084,0.096096,0.4253984,NGC4472,17.14,0.6431337,Possible contaminants,322.5231752610961,-13.3795840879359,19.55346,18.32921,17.50699,17.79047,17.3788,15.932,15.933,12.204,9.107,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260258025
35,1237661976011342401,187.330333404349,7.77525587025769,0.8018299999999989,1.1843200000000031,2.2706000000000017,1.0862799999999986,0.5560899999999975,1.5994400000000013,2.3174400000000013,5.90044,9.36844,0.47031862072363395,0.125658,0.04123065,NGC4472,17.14,0.1793925,Possible contaminants,374.50101408824474,-12.105424087935898,20.80504,19.62072,18.81889,19.06463,18.53444,16.935,16.217,12.634,9.166,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011342401
36,1237661972260454569,187.701945992553,7.94341367518683,1.1204099999999997,1.4109599999999993,2.8003600000000013,1.389400000000002,0.785420000000002,2.591949999999999,2.735949999999999,4.868949999999998,8.303949999999999,0.31459240415168604,0.109662,1.0,NGC4472,17.14,0.8180407,Possible contaminants,61.13513390594481,-13.8621240879359,19.50431,18.09335,16.97294,17.30793,16.70395,14.112,13.968,11.835,8.4,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260454569
37,1237661976011538592,187.775369345222,7.76115765602829,1.2807499999999994,1.7238700000000016,3.2960100000000008,1.5721399999999992,0.8726499999999984,1.7825799999999994,1.8285800000000005,3.9615799999999997,6.70058,0.428035914612888,0.081211,0.6253297,NGC4472,17.14,0.7081943,Possible contaminants,438.3866356821089,-15.191984087935898,18.57459,16.85072,15.56997,15.97807,15.27858,13.496,13.45,11.317,8.578,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011538592
38,1237661972260454588,187.70925215598,8.03510715598814,1.4016400000000004,1.8715200000000003,3.5808800000000005,1.7093600000000002,0.9554100000000005,2.0351899999999983,2.14119,3.883189999999999,6.6451899999999995,0.3103972905341993,0.093492,1.0,NGC4472,17.14,0.7355506,Possible contaminants,246.68535396700173,-14.6869140879359,19.31007,17.43855,16.03691,16.48314,15.72919,13.694,13.588,11.846,9.084,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260454588
39,1237661972260454574,187.704537357298,8.03917638209106,1.4081299999999999,1.93431,3.6674299999999995,1.7331199999999995,0.9788099999999993,2.10454,2.2865400000000005,3.7835400000000003,6.785540000000001,0.31675324954998435,0.10106,0.9586726,NGC4472,17.14,0.5271353,Possible contaminants,278.3001102370445,-14.517204087935898,19.56597,17.63166,16.22353,16.65285,15.89854,13.794,13.612,12.115,9.113,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260454574
40,1237661976011538573,187.754818496282,7.89457470841394,1.194510000000001,1.4664800000000007,2.9871499999999997,1.520669999999999,0.7557100000000005,2.356250000000001,2.5722500000000004,5.9502500000000005,7.7482500000000005,0.3832657172055617,0.08909,0.2030798,NGC4472,17.14,0.2571454,Possible contaminants,348.92525041981645,-13.8008440879359,19.5914,18.12492,16.93041,17.36921,16.60425,14.248,14.032,10.654,8.856,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011538573
41,1237661976011473068,187.721171258233,7.8033671999248,1.1873799999999974,2.069420000000001,3.516120000000001,1.4466999999999999,0.7750400000000006,2.4378699999999984,2.6858699999999995,5.6698699999999995,8.44887,0.3833575462839103,0.089058,0.4742602,NGC4472,17.14,0.5688665,Possible contaminants,208.79245004977045,-13.7095240879359,20.30499,18.23557,17.04819,17.46053,16.78887,14.351,14.103,11.119,8.34,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011473068
42,1237661976011538555,187.73457601161,7.76467005746459,1.2668299999999988,1.8403600000000004,3.4620800000000003,1.6217199999999998,0.849219999999999,1.950569999999999,2.2225699999999993,4.50657,7.4785699999999995,0.3629828033346043,0.078387,1.0,NGC4472,17.14,0.8238168,Possible contaminants,204.5500731203578,-13.995984087935899,19.86365,18.02329,16.75646,17.17407,16.40157,14.451,14.179,11.895,8.923,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011538555
43,1237661972260454583,187.705800575006,8.01492183917183,1.0968000000000018,1.344899999999999,2.687470000000001,1.342570000000002,0.6998099999999994,2.4522499999999994,2.7072499999999984,5.473249999999998,8.10625,0.43471149694800576,0.116856,0.3392288,NGC4472,17.14,0.9814876,Possible contaminants,107.45894337776697,-13.311044087935898,19.90372,18.55882,17.46202,17.85901,17.21625,14.764,14.509,11.743,9.11,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260454583
44,1237661976011473016,187.640889813856,7.77500299008794,1.16507,1.4232399999999998,2.854009999999999,1.430769999999999,0.7742100000000001,2.1341099999999997,2.39311,5.2321100000000005,8.44511,0.5118749188764842,0.121537,0.0,NGC4472,17.14,0.8663219,Possible contaminants,188.08746429346883,-13.5793840879359,19.78812,18.36488,17.19981,17.59067,16.93411,14.8,14.541,11.702,8.489,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011473016
45,1237661976011538561,187.746284507171,7.79009042678304,0.9031500000000001,1.175889999999999,2.2851099999999995,1.1092200000000005,0.548960000000001,2.083260000000001,2.333260000000001,5.93726,8.52826,0.49752243164371507,0.09207,0.0,NGC4472,17.14,0.4669966,Possible contaminants,267.1206672746462,-13.5925340879359,19.30237,18.12648,17.22333,17.57752,17.01726,14.934,14.684,11.08,8.489,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011538561
46,1237661976011538716,187.766775604693,7.80524816115336,1.1008700000000005,1.5068400000000004,2.863520000000001,1.3566800000000008,0.7241499999999981,2.218729999999999,2.468729999999999,5.670729999999999,8.856729999999999,0.43536380792618995,0.095684,0.0,NGC4472,17.14,0.3486329,Possible contaminants,246.59843443707226,-13.192794087935898,20.20825,18.70141,17.60054,17.97726,17.34473,15.126,14.876,11.674,8.488,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011538716
47,1237661972260455372,187.722372870586,8.01470745205569,1.2623700000000007,1.1462800000000009,2.6552100000000003,1.5089299999999994,0.810019999999998,2.04261,2.530610000000001,5.197610000000001,8.83961,0.5435002873599317,0.185558,0.05014661,NGC4472,17.14,0.7365208,Possible contaminants,279.7497386898204,-12.884534087935897,20.24182,19.09554,17.83317,18.28552,17.58661,15.544,15.056,12.389,8.747,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260455372
48,1237661976011538610,187.783715009409,7.80485431705397,1.1775400000000005,1.76689,3.2780400000000007,1.5111500000000007,0.7875999999999976,1.7372099999999993,1.8102099999999979,5.222209999999999,8.56421,0.3673904414993639,0.100514,1.0,NGC4472,17.14,0.8415376,Possible contaminants,122.19614522996123,-12.839294087935897,20.88525,19.11836,17.94082,18.33076,17.60721,15.87,15.797,12.385,9.043,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011538610
49,1237661976011408004,187.487355457844,7.81124697732914,0.9461200000000005,1.0675599999999967,2.2164399999999986,1.148880000000002,0.6053800000000003,2.0161300000000004,2.413129999999999,5.98113,8.79013,0.5202224032559976,0.143025,0.0,NGC4472,17.14,0.7687773,Possible contaminants,220.25367335606498,-12.942424087935898,19.90057,18.83301,17.88689,18.22763,17.68413,15.668,15.271,11.703,8.894,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011408004
50,1237661976011407549,187.558280546291,7.77747351624696,1.3039300000000011,1.9095399999999998,3.462600000000002,1.553060000000002,0.9292400000000001,2.490549999999999,2.6975499999999997,5.677549999999998,8.76155,0.39027332053927594,0.137975,0.9622545,NGC4472,17.14,0.7387736,Possible contaminants,41.87463417404324,-12.738684087935898,21.27015,19.36061,18.05668,18.43137,17.80755,15.317,15.11,12.13,9.046,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011407549
51,1237661976011407496,187.487007160859,7.87446212010185,1.2301900000000003,1.2322200000000016,2.763860000000001,1.5316399999999994,0.8138700000000014,2.52797,2.53397,5.788970000000001,9.00797,0.384175513501582,0.171223,0.7309835,NGC4472,17.14,0.8286276,Possible contaminants,78.63631405694282,-12.7203140879359,20.49583,19.26361,18.03342,18.44974,17.73197,15.204,15.198,11.943,8.724,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011407496
52,1237661972260454720,187.719645545858,8.02577304772433,1.2791099999999993,1.80058,3.33362,1.5330399999999997,0.8749099999999999,2.103629999999999,2.5496300000000005,6.023630000000001,9.22063,0.3856185686665705,0.136397,0.7763714,NGC4472,17.14,0.8386034,Possible contaminants,73.62090284854192,-12.2302940879359,21.61525,19.81467,18.53556,18.93976,18.28163,16.178,15.732,12.258,9.061,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260454720
53,1237661976011473153,187.612437237875,7.80773780564322,0.7908200000000001,1.2370199999999976,2.19135,0.9543300000000023,0.5026200000000003,1.8736399999999982,2.3156399999999984,5.820639999999999,9.13364,0.5380719365585827,0.094707,0.0,NGC4472,17.14,0.5690169,Possible contaminants,192.63362161939023,-12.541704087935898,20.36799,19.13097,18.34015,18.62835,18.17664,16.303,15.861,12.356,9.043,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011473153
54,1237661976011407572,187.575216606593,7.84027086221811,0.9709299999999992,1.641020000000001,2.8533100000000005,1.2122899999999994,0.6394500000000001,1.772310000000001,2.44031,5.300310000000001,8.92031,0.3521755667242143,0.096739,1.0,NGC4472,17.14,0.9993598,Known galaxies,51.71918942497818,-12.583904087935899,20.86662,19.2256,18.25467,18.58615,18.01331,16.241,15.573,12.713,9.093,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011407572
55,1237661976011538619,187.798389520962,7.76175102848864,1.4913100000000004,1.9920599999999986,3.852319999999999,1.8602600000000002,1.0096800000000012,1.8527400000000007,1.9347399999999997,3.1797400000000007,6.227740000000001,0.3201053814617154,0.083506,1.0,NGC4472,17.14,0.8633832,Possible contaminants,482.1368988215358,-15.7927340879359,18.37906,16.387,14.89569,15.37732,14.52674,12.674,12.592,11.347,8.299,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011538619
