objid,ra,dec,g-i,u-g,u-z,g-z,g-r,z-w1,z-w2,z-w3,z-w4,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,w1,w2,w3,w4,link
1237661948639707260,175.058418339389,11.2914704078612,1.0005299999999977,1.0568000000000026,2.311,1.2541999999999973,0.6280099999999997,1.9258400000000009,2.2488400000000013,5.615840000000002,9.073840000000002,0.3271486312580661,0.148591,1.0,NGC3810,16.5,0.7631299,Possible compact galaxies,102.95100936686786,-12.700389721069534,20.07184,19.01504,18.01451,18.38703,17.76084,15.835,15.512,12.145,8.687,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661948639707260
1237661811196821707,174.986482701182,11.2624562354501,1.0901400000000017,1.74662,3.11853,1.3719099999999997,0.75685,2.298770000000001,2.2897700000000007,5.63677,9.38377,0.4243533103753778,0.112451,0.694979,NGC3810,16.5,0.8933671,Possible compact galaxies,69.03632438098929,-12.188589721069532,21.4023,19.65568,18.56554,18.89883,18.28377,15.985,15.994,12.647,8.9,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661811196821707
1237661948639641850,174.981755960949,11.3676269025607,1.1895799999999994,1.3660700000000006,2.8143300000000018,1.4482600000000012,0.7618399999999994,2.123949999999999,2.38595,5.347949999999999,8.61295,0.3902339946754154,0.141439,0.6762917,NGC3810,16.5,0.9975945,Possible compact galaxies,122.1803861932458,-12.575049721069531,20.64028,19.27421,18.08463,18.51237,17.82595,15.702,15.44,12.478,9.213,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661948639641850
1237664817674190926,175.446315104632,36.2589779140422,1.2063300000000012,1.888020000000001,3.4227800000000013,1.5347600000000003,0.8191400000000009,1.958400000000001,1.9594000000000005,2.8834,5.2324,0.2990406440364723,0.038329,1.0,NGC3813,25.7,0.6068856,Possible compact galaxies,488.32238777243134,-16.87464561665647,17.88218,15.99416,14.78783,15.17502,14.4594,12.501,12.5,11.576,9.227,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237664817674190926
1237658312402272465,176.000528115602,60.0799514117048,1.209780000000002,1.8797299999999986,3.3771199999999997,1.497390000000001,0.823400000000003,2.2364999999999995,2.2535000000000007,2.8765,6.1275,0.3658093121746462,0.052235,0.8574194,NGC3835,39.0,0.9330506,Possible compact galaxies,283.80483473357185,-16.728833035132496,18.92962,17.04989,15.84011,16.22649,15.5525,13.316,13.299,12.676,9.425,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658312402272465
1237660636001861637,177.162633774227,47.6357007884652,1.181189999999999,1.8142199999999988,3.2820599999999978,1.467839999999999,0.8256399999999999,1.9998400000000007,1.9968400000000008,3.4228400000000008,5.383840000000001,0.3145606377757299,0.050763,1.0,NGC3877,16.8,0.5711486,Possible compact galaxies,293.55935363720045,-15.936506408629317,17.8299,16.01568,14.83449,15.19004,14.54784,12.548,12.551,11.125,9.164,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237660636001861637
1237658203435565079,177.269340759742,48.7496426044601,1.2420200000000001,1.845539999999998,3.3711899999999986,1.5256500000000006,0.8259100000000004,2.080309999999999,1.987309999999999,2.66831,4.929309999999999,0.3569152973857071,0.032635,0.9268825,NGC3893,20.2,0.6781664,Possible compact galaxies,352.41044001500023,-17.241706847233118,16.9565,15.11096,13.86894,14.28505,13.58531,11.505,11.598,10.917,8.656,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658203435565079
1237661351631585360,176.950510177162,56.0183303145434,1.2848699999999997,1.9504899999999985,3.514389999999999,1.5639000000000003,0.8749599999999997,1.9769799999999995,1.9559800000000005,2.560979999999999,4.742979999999999,0.3086717338841017,0.049791,1.0,NGC3898,21.7,0.7786506,Possible compact galaxies,497.16291628128187,-17.270378669242646,17.23737,15.28688,14.00201,14.41192,13.72298,11.746,11.767,11.162,8.98,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661351631585360
1237667321643401401,177.358834949889,26.2272368866641,1.12167,1.656769999999998,3.069639999999998,1.4128699999999998,0.7621500000000001,1.8484100000000008,1.8464100000000008,2.50741,5.688410000000001,0.3083189621805733,0.039573,1.0,NGC3912,29.6,0.6705166,Possible compact galaxies,546.3750547196729,-16.70232855529469,18.07305,16.41628,15.29461,15.65413,15.00341,13.155,13.157,12.496,9.315,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237667321643401401
1237667322180338022,177.446907093971,26.4898516504331,1.02637,1.566670000000002,2.7800200000000004,1.2133499999999984,0.6664199999999987,2.215700000000002,1.6737000000000002,5.747700000000002,9.3867,0.3704815930281831,0.133791,0.8342648,NGC3912,29.6,0.8130742,Possible compact galaxies,151.00311712379934,-13.201828555294693,21.38772,19.82105,18.79468,19.15463,18.6077,16.392,16.934,12.86,9.221,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237667322180338022
1237657856072286424,177.335424905765,51.68476113798,0.9073600000000006,0.9109599999999993,2.06419,1.1532300000000006,0.5101699999999987,2.0990199999999994,2.526019999999999,5.57502,9.29802,0.3156013487355664,0.149031,1.0,NGC3917,16.4,0.9386014,Possible compact galaxies,63.67202121852468,-12.07613924023849,20.41921,19.50825,18.60089,18.99808,18.35502,16.256,15.829,12.78,9.057,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657856072286424
1237657628990243370,177.248717874117,51.8268452129539,1.1543500000000009,1.4723299999999995,2.8555399999999977,1.3832099999999983,0.8112899999999996,1.7816399999999994,1.9266400000000024,6.038640000000001,9.41964,0.3725629151970225,0.159201,0.6685933,NGC3917,16.4,0.8883702,Possible compact galaxies,125.10512016127238,-12.027659240238492,21.33018,19.85785,18.7035,19.04656,18.47464,16.693,16.548,12.436,9.055,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657628990243370
1237657628990242922,177.147830885895,51.9852768994637,1.17136,1.8925799999999988,3.3998099999999987,1.5072299999999998,0.7984500000000025,1.7308200000000014,1.9148200000000024,4.571820000000002,8.290820000000002,0.3147952885654929,0.099926,1.0,NGC3917,16.4,0.936323,Possible compact galaxies,104.89983043486164,-12.660619240238493,21.10463,19.21205,18.04069,18.4136,17.70482,15.974,15.79,13.133,9.414,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657628990242922
1237657856072417932,177.832824070266,51.7382835704567,0.70852,1.272549999999999,2.148139999999998,0.875589999999999,0.5213000000000001,1.723670000000002,1.9326700000000017,5.9246700000000025,9.402670000000002,0.4028978168203158,0.109094,0.5478674,NGC3917,16.4,0.8728325,Possible compact galaxies,203.9418502341751,-12.130259240238493,20.73781,19.46526,18.75674,18.94396,18.58967,16.866,16.657,12.665,9.187,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657856072417932
1237657629527179370,177.35645577245,52.2894149054937,1.1980400000000007,1.7318100000000012,3.2187800000000006,1.4869699999999995,0.8148300000000006,1.7245100000000004,1.7335100000000008,2.690510000000001,4.691510000000001,0.3056900021839857,0.038801,1.0,NGC3917,16.4,0.6788893,Possible compact galaxies,464.6777574123809,-16.29356924023849,17.32729,15.59548,14.39744,14.78065,14.10851,12.384,12.375,11.418,9.417,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657629527179370
1237657629527179352,177.307147187596,52.2543323815416,1.2338900000000006,1.858349999999998,3.3989499999999975,1.5405999999999995,0.8451400000000007,2.145710000000001,2.1197100000000013,2.1757100000000005,5.635710000000001,0.3240052869917175,0.052647,1.0,NGC3917,16.4,0.6771131,Possible compact galaxies,180.91332340669385,-15.383049240238492,18.39466,16.53631,15.30242,15.69117,14.99571,12.85,12.876,12.82,9.36,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657629527179352
1237657629527179372,177.368313135503,52.2874743904355,1.1669699999999992,2.143550000000001,3.4837500000000006,1.3401999999999994,0.7663399999999996,2.0889200000000017,2.3379200000000004,4.775920000000001,8.492920000000002,0.2041339668429314,0.112791,0.839449,NGC3917,16.4,0.7807453,Possible compact galaxies,105.65262435776128,-12.682439240238493,21.30167,19.15812,17.99115,18.39178,17.81792,15.729,15.48,13.042,9.325,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657629527179372
1237657629527244877,177.579111974114,52.2936381438443,1.0476400000000012,1.616060000000001,2.902790000000003,1.2867300000000021,0.7297900000000013,1.8813999999999995,2.0273999999999983,5.162399999999998,8.459399999999999,0.4027517693910876,0.10828,0.6271614,NGC3917,16.4,0.7858098,Possible compact galaxies,117.73079030468914,-12.624879240238492,20.79519,19.17913,18.13149,18.44934,17.8924,16.011,15.865,12.73,9.433,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657629527244877
1237661849856835704,178.849978319542,43.8178657419779,1.2422699999999978,1.7474100000000021,3.265509999999999,1.518099999999997,0.843589999999999,2.201320000000001,2.266320000000002,4.809320000000001,8.391320000000002,0.3526311177664475,0.104308,1.0,NGC3938,14.5,0.888352,Possible compact galaxies,63.80249224016741,-12.432010011174878,20.96583,19.21842,17.97615,18.37483,17.70032,15.499,15.434,12.891,9.309,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661849856835704
1237661850393575546,178.391570698069,44.1937027108189,1.1716499999999996,1.7690100000000015,3.224940000000002,1.4559300000000004,0.7903199999999995,2.033579999999999,2.052579999999999,3.1235799999999987,5.988579999999999,0.3569588104572268,0.046194,1.0,NGC3938,14.5,0.860072,Possible compact galaxies,172.09867328251357,-14.967650011174875,18.39852,16.62951,15.45786,15.83919,15.17358,13.14,13.121,12.05,9.185,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661850393575546
1237661850393772111,178.896212661711,44.2341143468104,0.905660000000001,1.3891599999999968,2.4712599999999973,1.0821000000000005,0.5759100000000004,2.247720000000001,1.8617200000000016,5.664720000000001,8.87672,0.4350983463519306,0.104871,0.6306684,NGC3938,14.5,0.7920262,Possible compact galaxies,60.34832785539899,-12.049930011174876,20.72198,19.33282,18.42716,18.75691,18.25072,16.003,16.389,12.586,9.374,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661850393772111
