objid,ra,dec,g-i,u-g,u-z,g-z,g-r,z-w1,z-w2,z-w3,z-w4,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,w1,w2,w3,w4,link
1237661070326890674,161.214673995333,14.253373986516,1.0545700000000018,1.5901499999999977,2.89077,1.300620000000002,0.7080300000000008,1.9246099999999975,1.8396099999999984,4.882609999999998,8.808609999999998,0.3562912947502874,0.083858,1.0,NGC3377,10.9,0.9355006,Possible compact galaxies,56.98570693596192,-12.084932489703116,20.40038,18.81023,17.75566,18.1022,17.50961,15.585,15.67,12.627,8.701,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661070326890674
1237658302744363124,169.830188883599,58.532001050194,1.5313999999999979,1.9868400000000008,3.819510000000001,1.8326700000000002,1.0590699999999984,2.3043499999999977,2.512349999999998,4.300349999999998,6.734349999999999,0.3896617733211008,0.149348,0.6578505,NGC3610,20.8,0.8046169,Possible compact galaxies,231.03796959454223,-14.69336667481381,19.94286,17.95602,16.42462,16.89695,16.12335,13.819,13.611,11.823,9.389,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658302744363124
1237657613411287138,169.531908449251,57.7309446892543,1.4549599999999998,2.162209999999998,3.953610000000001,1.791400000000003,1.0372800000000026,2.294559999999999,2.460559999999999,3.377559999999999,6.830559999999998,0.37115787868312,0.127247,0.8626971,NGC3613,28.3,0.9284133,Possible compact galaxies,236.33528355593575,-15.328252177621454,20.13017,17.96796,16.513,16.93068,16.17656,13.882,13.716,12.799,9.346,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657613411287138
1237651755079827612,170.236009758571,3.29678557853732,1.3648500000000006,2.1519600000000025,3.7626900000000028,1.6107300000000002,0.9387899999999973,2.636709999999999,2.740709999999998,5.657709999999998,8.893709999999999,0.4400601067820306,0.13886,0.8158301,NGC3640,26.3,0.7961844,Possible compact galaxies,65.18147514887079,-13.40912874244879,21.7814,19.62944,18.26459,18.69065,18.01871,15.382,15.278,12.361,9.125,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237651755079827612
1237674472754840003,174.095087426598,58.676352493553,1.3061500000000024,2.1635500000000008,3.8492400000000018,1.685690000000001,0.8701800000000013,2.0908300000000004,2.6198300000000003,5.92183,9.35983,0.4232957554199176,0.148748,0.7930598,NGC3757,22.6,0.8850029,Possible compact galaxies,104.39389464500287,-12.228202195737008,22.57607,20.41252,19.10637,19.54234,18.72683,16.636,16.107,12.805,9.367,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237674472754840003
1237674472754970812,174.689129414646,58.5402129637348,1.3490099999999998,2.2102699999999977,3.884739999999997,1.6744699999999995,0.9414700000000025,2.4372000000000007,2.784200000000002,5.244200000000001,8.747200000000001,0.4326079272834287,0.126799,0.7911307,NGC3757,22.6,0.6816857,Possible compact galaxies,84.11435338757755,-12.95434219573701,21.96794,19.75767,18.40866,18.8162,18.0832,15.646,15.299,12.839,9.336,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237674472754970812
1237674474902782162,175.640025768759,60.3719452079506,1.2459199999999981,2.099800000000002,3.5254800000000017,1.4256799999999998,0.8544099999999979,2.2058199999999992,2.80682,6.058819999999999,9.27282,0.4011777861860587,0.152538,0.8179965,NGC3796,22.7,0.9461094,Possible compact galaxies,107.44079913303918,-12.677039285965613,22.0573,19.9575,18.71158,19.10309,18.53182,16.326,15.725,12.473,9.259,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237674474902782162
1237674474365714613,174.990734312792,60.0372278230683,1.393880000000003,2.243639999999999,3.950710000000001,1.7070700000000016,0.9852500000000006,2.71978,2.80378,4.93778,8.05978,0.429318477941601,0.118237,0.6508362,NGC3796,22.7,0.5496961,Possible compact galaxies,113.8087592880695,-13.562529285965612,21.44649,19.20285,17.80897,18.2176,17.49578,14.776,14.692,12.558,9.436,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237674474365714613
1237664338253447367,178.041422677547,37.4343820375719,1.4591600000000007,2.12678,3.9004399999999997,1.7736599999999996,1.0046399999999984,2.300460000000001,2.496460000000001,5.02646,8.23546,0.4179176747841864,0.133041,0.6344015,NGC3941,11.9,0.7202365,Possible compact galaxies,136.75360382701123,-12.387254806962655,21.1219,18.99512,17.53596,17.99048,17.22146,14.921,14.725,12.195,8.986,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237664338253447367
1237674474903371870,178.389485731758,60.5385641486126,1.34525,2.2103800000000007,3.8934800000000003,1.6830999999999996,0.9530799999999999,2.10196,2.2489600000000003,3.913960000000001,7.55996,0.4134938841792372,0.104751,0.5775064,NGC3945,23.2,0.975145,Possible compact galaxies,190.0501211343338,-14.086459924454497,20.90444,18.69406,17.34881,17.74098,17.01096,14.909,14.762,13.097,9.451,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237674474903371870
1237657591395909651,179.967368955129,55.5348622824178,1.410169999999999,2.058629999999999,3.7843399999999985,1.7257099999999994,0.9590099999999993,1.6124399999999994,1.6124399999999994,2.18544,3.856439999999999,0.3333777150373769,0.059597,0.7342081,NGC3998,13.7,0.954587,Possible compact galaxies,631.9260216764596,-16.61946283578203,17.08178,15.02315,13.61298,14.06414,13.29744,11.685,11.685,11.112,9.441,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657591395909651
1237658205583900788,180.057666672482,50.5568211144808,1.4313899999999968,1.9278800000000018,3.6342,1.706319999999998,1.0053699999999992,2.39869,2.7716899999999995,4.66869,8.30269,0.420658255826827,0.144898,0.7201173,NGC4026,13.2,0.9598955,Possible compact galaxies,70.0091305608523,-12.14122965602925,21.39489,19.46701,18.03562,18.46164,17.76069,15.362,14.989,13.092,9.458,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658205583900788
1237658613594783887,180.239186959329,50.463901604443,0.844380000000001,1.3509199999999986,2.389319999999998,1.0383999999999993,0.5764400000000016,1.620750000000001,1.4827499999999991,4.499750000000001,8.286750000000001,0.37919305887102,0.076294,1.0,NGC4026,13.2,0.9215788,Possible compact galaxies,244.4704499884107,-12.37515965602925,20.15507,18.80415,17.95977,18.22771,17.76575,16.145,16.283,13.266,9.479,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658613594783887
1237653616938516591,180.527135082801,61.5993860992313,1.4711999999999996,1.9051200000000001,3.6940599999999986,1.7889399999999984,0.9327499999999986,2.673860000000001,2.866860000000001,5.87186,8.20186,0.3752305058114746,0.078377,0.7377561,NGC4036,24.6,0.9422804,Possible compact galaxies,426.0617845597809,-15.769625535516898,19.02292,17.1178,15.6466,16.18505,15.32886,12.655,12.462,9.457,7.127,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237653616938516591
1237662195062669401,182.663631902926,42.8327605348286,1.3016699999999979,1.992600000000003,3.58071,1.5881099999999968,0.9005899999999976,2.063220000000001,2.166220000000001,3.6522200000000016,6.786220000000002,0.3578102078976714,0.083504,0.7901726,NGC4143,15.5,0.9686139,Possible compact galaxies,179.9726495442558,-14.217918490851456,19.62693,17.63433,16.33266,16.73374,16.04622,13.983,13.88,12.394,9.26,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237662195062669401
1237667255088840834,183.052622732568,30.6312071432927,1.4542099999999998,1.9799299999999995,3.783350000000002,1.8034200000000027,1.02224,2.4010799999999985,2.5920799999999997,4.751079999999998,8.474079999999999,0.4262324581611054,0.13398,0.7691665,NGC4150,13.4,0.8362862,Possible compact galaxies,48.989897355949786,-12.219263991824036,21.41843,19.4385,17.98429,18.41626,17.63508,15.234,15.043,12.884,9.161,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237667255088840834
1237661950790664353,183.221032968643,13.1932169042889,1.319280000000001,1.8574699999999993,3.4812899999999996,1.6238200000000003,0.8878500000000003,1.98156,2.085560000000001,2.787560000000001,6.121560000000001,0.3518117018854353,0.071464,0.6983081,NGC4168,30.9,0.9675078,Possible compact galaxies,432.38538800603055,-16.46426239712417,18.73085,16.87338,15.5541,15.98553,15.24956,13.268,13.164,12.462,9.128,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661950790664353
1237651752401305655,183.579343380371,1.27537856087701,1.339190000000002,1.9909799999999969,3.6586800000000004,1.6677000000000035,0.9251000000000005,2.458879999999999,2.572879999999998,4.433879999999999,8.477879999999999,0.4055741233111052,0.091698,0.7247524,NGC4179,16.5,0.7708145,Possible compact galaxies,95.53582902385833,-13.416939721069532,20.58656,18.59558,17.25639,17.67048,16.92788,14.469,14.355,12.494,8.45,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237651752401305655
1237667324330508405,184.365601977547,28.444615179328,1.0191300000000005,1.7294400000000003,2.9624900000000025,1.2330500000000022,0.6038899999999998,1.5445899999999997,2.008589999999998,4.639589999999998,8.342589999999998,0.3955118453813022,0.103485,1.0,NGC4251,19.1,0.9225464,Possible compact galaxies,258.5255234289425,-13.226416836238634,20.51208,18.78264,17.76351,18.17875,17.54959,16.005,15.541,12.91,9.207,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237667324330508405
1237654606410285099,184.84619203171,5.79483690001711,1.2271600000000014,1.8684600000000007,3.3890800000000016,1.520620000000001,0.7903200000000012,1.8792600000000004,1.7562599999999993,2.03026,4.52126,0.3995084087143843,0.02597,0.9943219,NGC4261,30.8,0.9123216,Known galaxies,705.3311647379433,-18.322193582502223,16.77934,14.91088,13.68372,14.12056,13.39026,11.511,11.634,11.36,8.869,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654606410285099
1237661949717708878,184.95309022101,12.4099432105355,1.2496700000000018,1.98386,3.5710200000000007,1.5871600000000008,0.8448600000000006,2.29476,2.3407600000000013,4.668760000000001,8.00176,0.410339197736008,0.07697,0.9164663,NGC4267,15.8,0.8918124,Possible compact galaxies,37.978763124098194,-13.008225434772111,20.81378,18.82992,17.58025,17.98506,17.24276,14.948,14.902,12.574,9.241,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949717708878
1237668588649840728,186.188320841223,16.3662737763272,1.0812500000000007,1.9004200000000004,3.24784,1.3474199999999996,0.7344299999999997,2.2504700000000017,2.1044700000000027,5.780470000000001,9.17847,0.3929897886834931,0.101514,0.9859885,NGC4340,18.4,0.9261061,Possible compact galaxies,36.68156474289268,-12.546629115047685,21.41231,19.51189,18.43064,18.77746,18.16447,15.914,16.06,12.384,8.986,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237668588649840728
1237661813348958303,185.817253509442,12.9953564855614,1.462390000000001,2.015559999999997,3.8600699999999986,1.8445100000000014,1.0261700000000005,2.6250199999999992,2.64602,3.75802,7.067019999999999,0.358970091110537,0.105505,0.9355201,NGC4374,18.5,0.9414093,Possible compact galaxies,177.93184386629432,-15.044498642015068,19.33309,17.31753,15.85514,16.29136,15.47302,12.848,12.827,11.715,8.406,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661813348958303
1237668624623730988,186.638088264484,17.820927675217,1.41995,2.1361900000000027,3.959220000000002,1.8230299999999993,0.9746799999999993,2.6360899999999994,2.8220899999999998,5.49109,9.09909,0.4312435510446841,0.151213,0.9611096,NGC4382,17.9,0.9466819,Possible compact galaxies,28.26931284997583,-12.049825154899466,22.32531,20.18912,18.76917,19.21444,18.36609,15.73,15.544,12.875,9.267,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237668624623730988
1237668625160601717,186.579101591614,18.1883273816052,1.4202000000000012,2.075420000000001,3.9092800000000025,1.8338600000000014,1.0545700000000018,2.6651799999999994,2.78318,4.53018,7.823179999999999,0.4595631177880357,0.128384,0.5260934,NGC4382,17.9,0.7953861,Possible compact galaxies,171.1096017869417,-13.360795154899469,21.03346,18.95804,17.53784,17.90347,17.12418,14.459,14.341,12.594,9.301,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237668625160601717
1237668591334260852,186.44692548746,18.5117974578006,1.28688,2.1822300000000006,3.7551000000000023,1.5728700000000018,0.9048000000000016,2.343849999999998,2.620849999999999,5.322849999999999,8.827849999999998,0.3865277726678739,0.109012,0.8757287,NGC4382,17.9,0.9598522,Possible compact galaxies,68.64629417899178,-12.634345154899467,21.71695,19.53472,18.24784,18.62992,17.96185,15.618,15.341,12.639,9.134,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237668591334260852
1237658491745534219,187.134456481477,9.26343023631669,1.279959999999999,1.9992300000000007,3.55847,1.559239999999999,0.9058200000000021,2.110380000000001,2.272380000000002,4.350380000000001,7.827380000000002,0.3806013789166858,0.105251,0.7159351,NGC4417,16.0,0.9104778,Possible compact galaxies,146.95345207741323,-13.725799913279626,20.19985,18.20062,16.92066,17.2948,16.64138,14.531,14.369,12.291,8.814,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658491745534219
1237658629695144061,186.613788895004,12.3047844945664,1.400660000000002,1.9652700000000003,3.7162100000000002,1.75094,0.9871600000000029,2.200750000000001,2.339750000000002,3.6547500000000017,7.445750000000002,0.4071650199963122,0.110563,0.7909197,NGC4425,16.5,0.9304749,Possible compact galaxies,152.24690919714408,-13.943889721069535,20.09596,18.13069,16.73003,17.14353,16.37975,14.179,14.04,12.725,8.934,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629695144061
1237661812812677152,187.242250645256,12.661741985689,1.1677,1.9224599999999992,3.3709799999999994,1.4485200000000003,0.7620700000000014,1.64236,1.5193600000000007,1.67436,5.105360000000001,0.3584203722203101,0.045977,0.8811049,NGC4425,16.5,0.9331086,Possible compact galaxies,427.9069461234674,-16.185609721069532,17.58634,15.66388,14.49618,14.90181,14.21536,12.573,12.696,12.541,9.11,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812812677152
1237661976011079918,186.788857120355,7.79300615444946,1.3589100000000016,1.83962,3.5205800000000025,1.6809600000000025,0.91479,2.376759999999999,2.6437599999999986,4.369759999999998,8.366759999999998,0.42700748458571,0.088724,0.7623991,NGC4434,22.4,0.9365736,Possible compact galaxies,105.79662616464324,-14.174310091670815,20.33134,18.49172,17.13281,17.57693,16.81076,14.434,14.167,12.441,8.444,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011079918
1237661972260061427,186.781686357225,7.94428462494633,1.3082199999999986,2.376190000000001,3.95242,1.576229999999999,0.9552499999999995,2.4935599999999987,2.8235599999999987,5.79256,9.47556,0.3997137738838615,0.127602,0.9766818,NGC4434,22.4,0.8098316,Possible compact galaxies,80.86471099212379,-13.272700091670815,21.80998,19.43379,18.12557,18.47854,17.85756,15.364,15.034,12.065,8.382,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972260061427
1237661976011211471,187.10039211148,7.85902907774411,1.0779000000000032,2.2292999999999985,3.6036,1.3743000000000016,0.7318300000000022,2.0136399999999988,2.2446400000000004,5.58264,9.12864,0.3730109767144761,0.101344,0.882903,NGC4434,22.4,0.9220353,Possible compact galaxies,119.6075488901216,-12.841130091670816,21.87124,19.64194,18.56404,18.91011,18.26764,16.254,16.023,12.685,9.139,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011211471
1237658628621729913,187.388687292973,11.3702051319558,1.3884399999999992,2.007920000000002,3.7604900000000008,1.7525699999999986,0.9694499999999984,2.328720000000001,2.4507200000000005,3.732720000000001,6.74072,0.3801901922623247,0.095792,0.6404094,NGC4452,15.6,0.7706359,Possible compact galaxies,152.39245374007265,-14.214782991772308,19.72821,17.72029,16.33185,16.75084,15.96772,13.639,13.517,12.235,9.227,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658628621729913
1237661811739066781,187.555518270533,11.7446603079327,1.388939999999998,2.075240000000001,3.868829999999999,1.7935899999999982,0.9925499999999978,2.656040000000001,2.73504,3.27604,6.855040000000001,0.3727592053863422,0.10476,0.9029872,NGC4452,15.6,0.764772,Possible compact galaxies,128.71571892347322,-14.145542991772306,19.88787,17.81263,16.42369,16.82008,16.01904,13.363,13.284,12.743,9.164,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661811739066781
1237658629158666653,187.554923154999,11.7703692130982,1.42183,2.1721900000000005,3.9530899999999995,1.780899999999999,0.9641199999999976,2.3829,2.5279000000000007,3.889900000000001,6.8779,0.3876692634649886,0.087198,0.7926681,NGC4452,15.6,0.7244214,Possible compact galaxies,127.24623448585524,-13.962942991772303,20.13899,17.9668,16.54497,17.00268,16.1859,13.803,13.658,12.296,9.308,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629158666653
1237658629158666638,187.543590247449,11.7545849481316,1.43262,2.129059999999999,3.91226,1.7832000000000008,0.9620099999999994,2.4267999999999983,2.537799999999999,4.134799999999999,7.7738,0.3861319036528142,0.09947,0.849207,NGC4452,15.6,0.7671791,Possible compact galaxies,78.4030606428118,-13.564632991772308,20.49206,18.363,16.93038,17.40099,16.5798,14.153,14.042,12.445,8.806,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629158666638
1237661811739066744,187.517418219821,11.6709748239476,1.22213,2.1972699999999996,3.7905099999999976,1.593239999999998,0.8420399999999972,2.146600000000001,2.462600000000002,4.8626000000000005,8.2626,0.3949779632934472,0.091874,0.7750745,NGC4452,15.6,0.712407,Possible compact galaxies,114.28640938586705,-12.743822991772303,21.26111,19.06384,17.84171,18.2218,17.4706,15.324,15.008,12.608,9.208,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661811739066744
1237658629158666684,187.583515736063,11.9218746430184,0.8453700000000026,1.219619999999999,2.2932200000000016,1.0736000000000026,0.6006800000000005,1.9219799999999976,2.1369799999999977,5.389979999999998,8.914979999999998,0.3569011651683398,0.115104,1.0,NGC4452,15.6,0.9998984,Known galaxies,31.2481910863586,-12.366722991772306,20.4192,19.19958,18.35421,18.5989,18.12598,16.204,15.989,12.736,9.211,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629158666684
1237661812275740892,187.095788958228,12.0778839611381,1.117799999999999,1.8830199999999984,3.0960399999999986,1.2130200000000002,0.8220400000000012,1.72349,1.5094899999999996,4.090490000000001,8.01149,0.4426044469599052,0.062395,0.9699742,NGC4452,15.6,0.9934828,Possible compact galaxies,6.175966835265006,-13.768152991772308,19.90253,18.01951,16.90171,17.19747,16.80649,15.083,15.297,12.716,8.795,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812275740892
1237661972797260021,187.534926115786,8.41874892106653,0.9859700000000018,1.4184299999999972,2.589109999999998,1.1706800000000008,0.6422000000000025,1.9738800000000007,1.9078800000000005,5.256880000000001,8.39488,0.3384332385151999,0.103234,1.0,NGC4472,17.1,0.9316353,Possible compact galaxies,41.40862590862001,-12.930620551960772,20.29499,18.87656,17.89059,18.23436,17.70588,15.732,15.798,12.449,9.311,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661972797260021
1237654786779840584,187.395804357461,8.05798754750807,1.3069900000000008,1.8398599999999998,3.4349600000000002,1.5951000000000004,0.9088000000000012,2.1209000000000007,1.9779,2.738900000000001,5.597900000000001,0.3792592556562681,0.071438,0.7500415,NGC4472,17.1,0.8679141,Known galaxies,217.2410658713546,-16.09778055196077,17.81586,15.976,14.66901,15.0672,14.3809,12.26,12.403,11.642,8.783,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654786779840584
1237654786779840539,187.376046140222,7.99284317626747,1.2304999999999993,1.8383900000000004,3.3675300000000004,1.52914,0.8387199999999986,1.6356199999999994,1.5326199999999996,2.011619999999999,4.35262,0.3594049600691245,0.028407,0.7209538,NGC4472,17.1,0.7595184,Known galaxies,520.4405814529216,-17.29694055196077,16.54515,14.70676,13.47626,13.86804,13.17762,11.542,11.645,11.166,8.825,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237654786779840539
1237661976011407572,187.575216606593,7.84027086221811,0.9709299999999992,1.641020000000001,2.8533100000000005,1.2122899999999994,0.6394500000000001,1.772310000000001,2.44031,5.300310000000001,8.92031,0.3521755667242143,0.096739,1.0,NGC4472,17.1,0.9993598,Known galaxies,51.598491199949066,-12.57883055196077,20.86662,19.2256,18.25467,18.58615,18.01331,16.241,15.573,12.713,9.093,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661976011407572
1237661812812873761,187.633244598115,12.4902146869246,1.2301800000000007,1.9687800000000006,3.525870000000001,1.5570900000000005,0.8057599999999994,2.15555,2.08555,2.57555,3.80355,0.3468792706057035,0.005495,0.913231,NGC4476,17.6,0.9289402,Known galaxies,200.3722927893804,-18.18568333907075,15.81642,13.84764,12.61746,13.04188,12.29055,10.135,10.205,9.715,8.487,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812812873761
1237661812812873762,187.639284600563,12.4984348115198,0.8530200000000008,1.6872899999999973,2.6955199999999984,1.008230000000001,0.5767600000000002,2.1658399999999998,2.3368400000000005,5.377840000000001,8.76184,0.4137585731756114,0.089071,1.0,NGC4476,17.6,0.9134472,Known galaxies,46.733558164315774,-12.737253339070747,20.75436,19.06707,18.21405,18.49031,18.05884,15.893,15.722,12.681,9.297,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661812812873762
1237658629158797404,187.768656212909,11.9434752700184,0.8454499999999996,1.5178200000000004,2.5126700000000035,0.9948500000000031,0.5650700000000022,1.9162099999999995,1.77121,5.892209999999999,8.913209999999998,0.3951867416293618,0.082411,1.0,NGC4476,17.6,0.8817025,Possible compact galaxies,28.387457591701622,-12.69657333907075,20.61388,19.09606,18.25061,18.53099,18.10121,16.185,16.33,12.209,9.188,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629158797404
